id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification
1090993748748746752,2019-01-31 15:22:34,"'An enthusiastic (albeit exhausted looking) Professor will be speaking on February 20th, on the subjects of digital\xe2\x80\xa6 https://t.co/bgMOkJUG3l'",2,14,0,1,Non-Aligned
1089468138842935296,2019-01-27 10:20:20,'Dancing with waves! https://t.co/y7nACsNopp',0,4,1,0,Non-Aligned
1089463621695037440,2019-01-27 10:02:23,"'@wildfireone Great photos John! We were in Vietnam last year, so many photo opps!'",0,1,0,0,Democratic
1087282311522148352,2019-01-21 09:34:38,"'That\'s ""my"" marking done. Taking a breath before starting on the second marking, the FHEA portfolio, writing this s\xe2\x80\xa6 https://t.co/v9y6DeHMdq'",0,3,0,1,Non-Aligned
1085661076606210048,2019-01-16 22:12:25,'@wildfireone @RosieB97 Made it too the yellow zebra! Enjoy your birthday \xf0\x9f\x8e\x82 https://t.co/1wqaVUXN0b',0,1,1,0,Democratic
1085491379265064960,2019-01-16 10:58:06,'@hardiman @wildfireone Congrats from here too!!\xf0\x9f\x8c\xba\xf0\x9f\x98\x80',0,1,0,0,Democratic
1085460462219788288,2019-01-16 08:55:15,'@wildfireone Happy Birthday! Enjoy your day!',0,1,0,0,Republican
1083321634512089088,2019-01-10 11:16:19,"'If @UKLabour capitulates over #Brexit and supports May, they will never be forgiven by the young electorate. https://t.co/SXSAzLlbKm'",0,2,0,1,Non-Aligned
1082861582407921664,2019-01-09 04:48:14,'@realDonaldTrump You created this shutdown.\n\nYOU NEED TO FIX IT!\n\n#TrumpAddress \nhttps://t.co/WlzMtTxoSv',802,3087,1,0,Republican
1079809171707576323,2018-12-31 18:39:03,"'With some regret, I have to announce cancellation of Laing cannon firing, which would have welcomed in 2019. My fam\xe2\x80\xa6 https://t.co/00badMUS75'",0,4,0,1,Republican
1077661967945478146,2018-12-25 20:26:49,"""when people tell me why they don't like the last jedi i just nod politely in a similar manner to when my niece is e\xe2\x80\xa6 https://t.co/C2Wwgv5hs7""",2013,12924,0,1,Non-Aligned
1077476947461066752,2018-12-25 08:11:37,'Merry Christmas everyone. https://t.co/kyYB7AZVwk',493,4459,1,0,Democratic
1077262523966152704,2018-12-24 17:59:34,"""\xf0\x9f\x93\x96 'Twas the Nightmare before Brexit... https://t.co/QToY8Ts5Mz""",2869,5273,1,0,Non-Aligned
1077006137818411009,2018-12-24 01:00:47,"""Have you ever wondered what sound might look like? Apple's AR Kit can visualize sound in space:\xe2\x80\xa6 https://t.co/27OYosF95U""",158,474,0,1,Non-Aligned
1075818324322324480,2018-12-20 18:20:50,"""@wildfireone  can I borrow the school's drone, Got a project out at the airport?""",0,1,0,0,Non-Aligned
1075781626376769537,2018-12-20 15:55:01,'I thankfully managed to return to the Isle of Skye: beautiful as ever. It was a pleasure to meet Thomas and Alistar\xe2\x80\xa6 https://t.co/zTFrUWlHYu',536,3128,0,1,Republican
1075358470113763329,2018-12-19 11:53:33,"""Can't believe I'm teaching a year full of students who never had to experience the a Christmas without the Muppet Christmas Carol!""",0,4,0,0,Democratic
1075297184688558080,2018-12-19 07:50:01,'Building Text-to-Speech Apps for the Web by @gladchinda #API #javascript #jquery #expressJS https://t.co/PkhxoXDoCR',9,16,0,1,Non-Aligned
1075009946134167558,2018-12-18 12:48:38,'Has anyone got a save game from before the EU referendum?',23,153,0,0,Non-Aligned
1074751430781779968,2018-12-17 19:41:23,"'#Alexa When I asked you to play ""good songs to sing along to"" I wasn\'t expecting ""She Sells Sanctuary"" by The Cult,\xe2\x80\xa6 https://t.co/x9hIRbYhh0'",0,5,0,1,Non-Aligned
1074670570388774915,2018-12-17 14:20:05,'Our Cisco Networking Lab is having a makeover... It looks so empty... Tables coming in later. #rgucomputing\xe2\x80\xa6 https://t.co/6DIKdC99T7',0,4,0,1,Non-Aligned
1074553402976280576,2018-12-17 06:34:30,"'Carl Simpson, founder of the Raise the Roof Homeless Project, told the BBC he paid \xc2\xa31,092 for 14 twin rooms at the\xe2\x80\xa6 https://t.co/gcv4rJCJyT'",39,23,0,1,Non-Aligned
1074382536334344192,2018-12-16 19:15:32,'Record UK viewing figures for German @ZDF TV comedy programme as Brexit Britain becomes the butt of jokes on the\xe2\x80\xa6 https://t.co/TbJdZeTwfc',211,398,0,1,Non-Aligned
1073948468916432896,2018-12-15 14:30:42,'We got there - and I\xe2\x80\x99m sure we\xe2\x80\x99ll be talking to each other again by tea time @PeterMurrell! #christmasspirit \xf0\x9f\x98\x82\xf0\x9f\x8e\x84 https://t.co/DkcmTpBil4',140,2893,1,0,Democratic
1073622415106863104,2018-12-14 16:55:05,"'Which is the best cooking oil? We grade them for healthiness, cooking, flavour and, of course, massage suitability.\xe2\x80\xa6 https://t.co/o7T2M5Yk9Q'",6,26,0,1,Non-Aligned
1073357036283420672,2018-12-13 23:20:34,'I could watch this for hours \n\nhttps://t.co/KAJYgdMX7p',21127,36995,1,0,Democratic
1072910595823931392,2018-12-12 17:46:34,'Inspiring observational skills you have James. I\xe2\x80\x99m willing to wager that when straight women see you they think not\xe2\x80\xa6 https://t.co/oC0wbdGhBC',5600,34325,0,1,Democratic
1072815459278426113,2018-12-12 11:28:32,'At what point do we need to start sending Guy Fawkes masks to everyone in Britain and set a date to march on Parliament?',0,4,0,0,Non-Aligned
1072493418553708545,2018-12-11 14:08:51,'@hourofcode hits @AuchmutyITDept !! Creating the next generation of coders with @RGUComputing and @wildfireone https://t.co/Kj6QVKLnXJ',2,5,1,0,Non-Aligned
1072476897878163456,2018-12-11 13:03:12,'Wow! Thanks a lot to @RobertGordonUni lecturers Mark and John for coming to run those Coding Workshops! The S3 real\xe2\x80\xa6 https://t.co/wff5mrRieY',4,6,0,1,Non-Aligned
1072439538537152513,2018-12-11 10:34:45,'At @LochgellyHS about to run an #hourofcode with @wildfireone! #touringfife #roadtrip @RGUComputing',1,3,0,0,Non-Aligned
1072119477758758917,2018-12-10 13:22:57,"'So @jeremycorbyn - if Labour, as official opposition, lodges motion of no confidence in this incompetent government\xe2\x80\xa6 https://t.co/xcDfNuvx5M'",15466,56588,0,1,Non-Aligned
1072068511000915969,2018-12-10 10:00:25,'Our very own School Coordinator will be joining the @CyberLectures team in Inverness this morning to help and suppo\xe2\x80\xa6 https://t.co/LdNeXyHswb',1,2,0,1,Non-Aligned
1071836584805310464,2018-12-09 18:38:50,"'We had a recent meeting of our research active staff (to discuss REF), and out of 15 in my School, 14 (including my\xe2\x80\xa6 https://t.co/8Kxz0rt6Xa'",1,2,0,1,Non-Aligned
1071759057550217216,2018-12-09 13:30:46,'A day of total and utter humiliation for Tommy Robinson and British fascism #StopTommyRobinson https://t.co/jOZN3oABEw',4268,16286,1,0,Democratic
1070828012692783109,2018-12-06 23:51:07,'@bbcquestiontime I think you\xe2\x80\x99re forgetting the enormous contribution of David Attenborough ...',0,11,0,0,Democratic
1070059602862063620,2018-12-04 20:57:44,'Latest Pupdate: Meet TPD Stan our latest Police Scotland recruit. Stan is a 13wk old Springador currently based in\xe2\x80\xa6 https://t.co/py8uL7p3jV',101,1340,0,1,Non-Aligned
1069289398213185536,2018-12-02 17:57:13,'Sunday night is sponsored by Fierce Beer @ Clola https://t.co/SIBkoeEceJ',0,1,0,1,Non-Aligned
1068971750271127553,2018-12-01 20:55:00,"""IT'S HERE! IRN-BRU Snowman. The Sequel.\nHave a phenomenal Christmas! \xe2\x9b\x84\n#BruSnowmanTwo https://t.co/VhGHzTs1G2""",2812,7073,1,0,Republican
1068598890860081152,2018-11-30 20:13:23,'Train Street in Hanoi at night! Long exposure caught the train passing through. #Trainstreet #Hanoi #Vietnam\xe2\x80\xa6 https://t.co/f994FTz1ie',1,16,0,1,Republican
1068470450295050240,2018-11-30 11:43:01,'#Christmas has landed here @RGU_DELTA @RobertGordonUni snowflake wall from us to you! https://t.co/thg7XhcXZJ',0,9,1,0,Democratic
1068105442965024770,2018-11-29 11:32:36,"'Forsa, the otter cub, was practising feeding at our wildlife centre.\n\nWe thought it looked like she was having a go\xe2\x80\xa6 https://t.co/T0axqFJ6w4'",123,481,0,1,Non-Aligned
1068088141704323072,2018-11-29 10:23:51,"'Ladies of research in action!!!  @3DSurveyGroup, Cinzia Tommasi, to discuss #DigitalHeritage @RGUresearch\xe2\x80\xa6 https://t.co/mJanFAZy57'",1,8,0,1,Non-Aligned
1067701557007806465,2018-11-28 08:47:42,"'At 3:39 this morning, my dad Harry Leslie Smith died. I am an orphan. #istandwithharry'",13921,81869,0,0,Non-Aligned
1067457443397959680,2018-11-27 16:37:41,'I\xe2\x80\x99m so over the grind-til-you-die mentality\n\nHave a life. Go see a movie. Take your kids to the park. Cuddle a dog.\xe2\x80\xa6 https://t.co/R3B3gTuVEy',18390,56359,0,1,Non-Aligned
1067244283688669184,2018-11-27 02:30:40,'There\xe2\x80\x99s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr',54163,166171,1,0,Democratic
1067107007788920834,2018-11-26 17:25:11,'Cheese advent calendar. Jesus Cheesus. https://t.co/zHo2rW2hIM',0,5,1,0,Non-Aligned
1066675569897689088,2018-11-25 12:50:48,"'It is so brilliant that we are collaborating with @3DSurveyGroup, who are such impressive leaders in digital herita\xe2\x80\xa6 https://t.co/3gm26vMX6l'",0,1,0,1,Non-Aligned
1065893629263323136,2018-11-23 09:03:39,"""This week's @HistEnvScot @Sketchfab release brings a whole new meaning to '3D modelling' with this rather surprised\xe2\x80\xa6 https://t.co/Hhh5guU6Hy""",21,50,0,1,Non-Aligned
1065872407699820544,2018-11-23 07:39:19,'If you have an interest in #digital or #heritage or both - don\xe2\x80\x99t miss seeing and hearing from the wonderful Clara f\xe2\x80\xa6 https://t.co/H15jrxQL6n',6,13,0,1,Non-Aligned
1065680462914482178,2018-11-22 18:56:36,"'I was planning to follow Mark Wahlberg\xe2\x80\x99s routine today, but I have a bad cold so I got up at 8, had breakfast and t\xe2\x80\xa6 https://t.co/CivV3MVFFU'",0,4,0,1,Non-Aligned
1065499274199400448,2018-11-22 06:56:37,"""Excited about today. My first time seeing students I've taught graduate. Congratulations to all the students gradua\xe2\x80\xa6 https://t.co/vRbmQvalHM""",0,8,0,1,Non-Aligned
1065496890500923393,2018-11-22 06:47:09,'@bernardos_sis Every day we see more horrific realities from the way we treat our planet and its inhabitants. We ar\xe2\x80\xa6 https://t.co/rbBAb8jfX7',0,1,0,1,Democratic
1064829285876273152,2018-11-20 10:34:19,"""This morning I am facing the perennial Scottish academic problem of worrying whether my use of 'outwith' will be pi\xe2\x80\xa6 https://t.co/5WGcyhDRI0""",312,2589,0,1,Non-Aligned
1064071160386781184,2018-11-18 08:21:48,'The morning after the night before...\n\n\xf0\x9f\x93\xb8@Inphosports \n\n#IREvNZL #rugbyunited #TeamOfUs https://t.co/WlRSbSwkEf',4,69,1,0,Non-Aligned
1063091421027201026,2018-11-15 15:28:40,'I\xe2\x80\x99ve issued a joint letter with @NicolaSturgeon to the Prime Minister calling for an urgent meeting of the Joint Mi\xe2\x80\xa6 https://t.co/Ce1rtlREZk',365,653,0,1,Republican
1063034729270788096,2018-11-15 11:43:24,"""I can confirm that I still intend to dine at 'superbox' in RGU, and that I have not cancelled any appointments with\xe2\x80\xa6 https://t.co/a6jdGZpONr""",0,2,0,1,Non-Aligned
1063011630332764160,2018-11-15 10:11:37,'I just hope that Esther McVey takes the travesty that is Universal Credit out the door with her.',7260,29692,0,0,Non-Aligned
1062842107591909376,2018-11-14 22:57:59,'Oh dear God! Spoke to Brexit voting neighbours who are planning on selling up and moving to Spain. Ask how they wou\xe2\x80\xa6 https://t.co/lBaCP3fMjC',3509,11065,0,1,Non-Aligned
1062841416911609856,2018-11-14 22:55:15,"'If a Phd thesis was over 500 pages, a 5 hour viva wouldn\xe2\x80\x99t cut it. What did she get? Not even minor amendments????\xe2\x80\xa6 https://t.co/x2vmcyJgwt'",0,2,0,1,Non-Aligned
1062829567235252225,2018-11-14 22:08:09,'Not long off call with PM. She tried to tell me Scotland\xe2\x80\x99s \xe2\x80\x98distinctive\xe2\x80\x99 interests had been protected. I pointed ou\xe2\x80\xa6 https://t.co/5BfrBiScTI',10740,32020,0,1,Non-Aligned
1062823614230265856,2018-11-14 21:44:30,'Made a collection on @Sketchfab of #3D models created with #photogrammetry while exploring Vietnam with @Scottish3D\xe2\x80\xa6 https://t.co/pjRwOIJI0g',4,45,0,1,Non-Aligned
1062794207587454976,2018-11-14 19:47:39,'AI Trying To Design Inspirational Posters Goes Hilariously Wrong https://t.co/aatct3mEuW',0,1,0,1,Non-Aligned
1062789505764245509,2018-11-14 19:28:58,'BBC News - Child-size gender neutral uniforms aim to challenge nursing image\nhttps://t.co/L1QwQwn8Mp',1,3,0,1,Non-Aligned
1062787959018151936,2018-11-14 19:22:49,'Theresa May\xe2\x80\x99s voice is out of sync with her mouth. That must have been a marathon sesh. #BrexitChaos',17,121,0,0,Non-Aligned
1062786241278697472,2018-11-14 19:16:00,"'Good Lord, I came out faster than this... https://t.co/lRKg0XCbOq'",410,2878,1,0,Non-Aligned
1062398436727640064,2018-11-13 17:35:00,"""''My little sister with Cerebral Palsy is graduating. This is her service dog in his graduation get-up.'' Please do\xe2\x80\xa6 https://t.co/QoCvaKZZIw""",34988,265996,0,1,Democratic
1061520229778501632,2018-11-11 07:25:19,"""@realDonaldTrump Don't listen to the critics. Of course a guy with your awesome hair - who is confounded by umbrell\xe2\x80\xa6 https://t.co/fXy1ZUTsbG""",34,345,0,1,Non-Aligned
1061351220017803265,2018-11-10 20:13:44,'Iceland urges customers to make its banned Christmas TV ad go viral https://t.co/F0IpPqc53N',2,2,0,1,Non-Aligned
1061334013309321216,2018-11-10 19:05:22,"""It should't be easier to ban an add than to ban the use of palm oil. Well done #Iceland share the #IcelandAdvert fa\xe2\x80\xa6 https://t.co/H1IEiEFABK""",1,2,0,1,Democratic
1060968450716299264,2018-11-09 18:52:45,'Windswept. Shadow and Shepherdess.  @NFUCountryside @VisitScotland @OuterHebs https://t.co/X5LztygI49',251,1884,1,0,Non-Aligned
1060875053070454785,2018-11-09 12:41:37,"""We're delighted to announce that Abertay's Head of Research and the Graduate School, Nia White, has been appointed\xe2\x80\xa6 https://t.co/4lqpYwL2LQ""",5,34,0,1,Non-Aligned
1059800362222260224,2018-11-06 13:31:11,'@RGU_DELTA @RGUPALS @RobertGordonUni  just won best stand award at the @SkillsScotland event today. https://t.co/a7HD6MeNSa',2,10,1,0,Non-Aligned
1059463340223795202,2018-11-05 15:11:58,'RGU SoE joining in #TEWeek2018 with #LottieTour. Follow Lottie on tour with us here and @RobertGordonUni @WES1919\xe2\x80\xa6 https://t.co/zAGa1my5nr',4,12,0,1,Republican
1059442119683792897,2018-11-05 13:47:39,'Having a great day talking about courses offerered by @RGUComputing @RobertGordonUni at @dundee_angus - always good to meet future students!',2,6,0,0,Non-Aligned
1059197454195875840,2018-11-04 21:35:26,"'@LynneDevine8 @courier , would your readers not be interested in this? #brexit #AngusFruitFarms'",10,23,0,0,Non-Aligned
1058430603987705856,2018-11-02 18:48:15,"""Scotland's mountain hare population in Eastern Highlands is at 1% of 1950s level: Meanwhile Mountain Hare culls con\xe2\x80\xa6 https://t.co/JfRH5TrCwe""",1121,911,0,1,Non-Aligned
1057590557336371202,2018-10-31 11:10:12,'#HappyHalloween from all of us in Computing! @RobertGordonUni https://t.co/0AMtUmTdAQ',1,7,1,0,Non-Aligned
1057545429246754821,2018-10-31 08:10:53,'Lecture capture: vital learning aid or a licence to skip class? https://t.co/amGEvtmTCS via @timeshighered',2,9,0,1,Non-Aligned
1057379316030455808,2018-10-30 21:10:48,'Boooooo! Hiss! Etc! #gbbo',0,2,0,0,Non-Aligned
1056154036993433600,2018-10-27 12:01:59,"'@wildfireone Thank you for sharing this, John! This puts a smile on our faces. We hope to see you again on board soon!'",0,1,0,0,Democratic
1055377727396741120,2018-10-25 08:37:12,'My colleague @MarianthiLeon being filmed by @STVNews with regards to our laser scanning at Tullich Church\xe2\x80\xa6 https://t.co/qe9mapziN3',6,17,0,1,Non-Aligned
1053743514440425472,2018-10-20 20:23:26,'My guitar and my Dad\xe2\x80\x99s guitar. https://t.co/OT090JQR38',0,4,1,0,Non-Aligned
1053625308857991168,2018-10-20 12:33:43,'I believe passionately in free speech but as @ScotGovFM I have to make balanced judgments - and I will not be part\xe2\x80\xa6 https://t.co/jHk9TJgeqQ',8582,28533,0,1,Non-Aligned
1053622604865724416,2018-10-20 12:22:59,"'Our work on processing and analysing engineering drawings @RGUComputing  and @RobertGordonUni , thanks for the\xe2\x80\xa6 https://t.co/0urVaZPFSG'",3,13,0,1,Non-Aligned
1053215967709409281,2018-10-19 09:27:09,'Yes. My cunning plan exposed. https://t.co/7CXh7Iw72e',0,63,0,1,Democratic
1053212801387388928,2018-10-19 09:14:34,""".@HistEnvScot's @Sketchfab release showcases a #Kirkmadrine headstone used as a gatepost until 1916! It reads: 'the\xe2\x80\xa6 https://t.co/fK7ZDUStdU""",8,19,0,1,Non-Aligned
1052550505543725058,2018-10-17 13:22:50,"""Just absolutely love the campus as the seasons change @RobertGordonUni @RGU_DELTA here's to #Autumn\xe2\x80\xa6 https://t.co/GlAnNXbsIy""",0,13,0,1,Non-Aligned
1051920894967377921,2018-10-15 19:40:59,'@wildfireone Once got a quote of \xc2\xa312k to insure a car worth \xc2\xa320k',0,1,0,0,Democratic
1051856677828526080,2018-10-15 15:25:49,'@wildfireone @AdmiralUK Who cares about loyalty when you can hope your customer doesn\xe2\x80\x99t read the renewal so you can\xe2\x80\xa6 https://t.co/JoWq8iHrvg',0,1,0,1,Democratic
1051747660988858368,2018-10-15 08:12:37,'We attended Digidoc 2018 Research &amp; Innovation day at @HESEngineShed last week to learn more about the varied uses\xe2\x80\xa6 https://t.co/Tu8LtPgbtt',2,19,0,1,Non-Aligned
1051481565589594112,2018-10-14 14:35:15,"""That is it then, over four years of life. #PhD #thesis submitted! Can't quite believe it. Roll on Viva!\xe2\x80\xa6 https://t.co/cL1MWs4czZ""",1,24,0,1,Non-Aligned
1051032607138488320,2018-10-13 08:51:15,'A few nice stills from our #scanning work undertaken with @AberdeenCC @RGUresearch @RGUVis @RGUProgress @LeicaScot https://t.co/maO1bVZc4X',2,9,1,0,Non-Aligned
1050398218956234753,2018-10-11 14:50:25,"""Best charity shop bargain ever. Box set of the first five series of the BBC Radio version of the Hitch-hiker's Guid\xe2\x80\xa6 https://t.co/P06H0GUhlY""",0,4,0,1,Non-Aligned
1049938310158737408,2018-10-10 08:22:54,'When you turn up to the end of term drinks early and there is nobody there yet to play the unicorn card game with y\xe2\x80\xa6 https://t.co/TA7kQwjSEj',1,10,0,1,Non-Aligned
1048737540612788226,2018-10-07 00:51:28,'#AUOBEdinburgh timelapse from the pass-by camera.\n\nCramming the huge volume (2h20m worth) of marchers into 2m20s wa\xe2\x80\xa6 https://t.co/3pEaj9gZUC',484,758,0,1,Non-Aligned
1048457139927302145,2018-10-06 06:17:16,'Huomentaaa! Her\xc3\xa4tyyys! \xf0\x9f\xa6\x81\nMahtava p\xc3\xa4iv\xc3\xa4 t\xc3\xa4n\xc3\xa4\xc3\xa4n! \xf0\x9f\x99\x82\n\nMulla on jonkin verran erityistaitoja ja toimin muun muassa karva\xe2\x80\xa6 https://t.co/6bb04Hy58Z',33,1806,0,1,Non-Aligned
1048393757928968193,2018-10-06 02:05:24,'Greg says hi and would like to let you know that all future tweets will be written and posted by his new social med\xe2\x80\xa6 https://t.co/qgYfWQWY0n',67,4195,0,1,Democratic
1047968300603465728,2018-10-04 21:54:47,"""There are exactly two creative moods.\n\n1) I have no ideas whatsoever.\n\n2) I have 21 works in progress and I'm gonna start another one.""",36035,121402,0,0,Democratic
1047590117630566400,2018-10-03 20:52:01,'You all know I love young people.  I mean I tweet all the time about the fact that folks should not bash millennial\xe2\x80\xa6 https://t.co/QlUWylF8kH',823,1115,0,1,Democratic
1047560450450370560,2018-10-03 18:54:08,'Delighted to announce that I\xe2\x80\x99ll be starting a new role as Melbourne Enterprise Fellow in Interactive Composition at\xe2\x80\xa6 https://t.co/az852f5lm9',0,83,0,1,Non-Aligned
1047536891476824065,2018-10-03 17:20:31,'The Imperial March https://t.co/fuJrehX2vw',4204,9202,1,0,Non-Aligned
1047407173142302721,2018-10-03 08:45:04,'Did you catch Professor @richardlaing123 of Scott Sutherland School of Architecture on @BBCRadioScot Orkney this mo\xe2\x80\xa6 https://t.co/IRF2mq9zPb',2,12,0,1,Non-Aligned
1047383298547372032,2018-10-03 07:10:12,'You can hear me discuss our scanning work with \xe2\x81\xa6@UHIArchaeology\xe2\x81\xa9. Thank you to David and Kylie for being so welcomi\xe2\x80\xa6 https://t.co/6BNAxNO4Ch',6,14,0,1,Republican
1047371727154626560,2018-10-03 06:24:13,"'Today brings course development meetings, course management meetings, and at some point I\xe2\x80\x99ve to be in two places at\xe2\x80\xa6 https://t.co/blfMuFm3qi'",0,6,0,1,Non-Aligned
1045419784387653634,2018-09-27 21:07:54,'What an amazing moment when you hear your collaborators and friends win an #innovation award!!!! \xf0\x9f\x8e\x86  Congratulations\xe2\x80\xa6 https://t.co/W5XxaL4bui',0,10,0,1,Non-Aligned
1045380221850066944,2018-09-27 18:30:41,'Hmm the grand masterplan of 2013 comes to mind.... https://t.co/3efJY5Mu3A',0,2,0,1,Non-Aligned
1045278816619261953,2018-09-27 11:47:44,"'Rover-1B succeeded in shooting a movie on Ryugu\xe2\x80\x99s surface! The movie has 15 frames captured on September 23, 2018 f\xe2\x80\xa6 https://t.co/UzMGiDzFO2'",5845,12072,0,1,Democratic
1044951430304608256,2018-09-26 14:06:49,"'""Llama Land"" Llama looking over the ruins of the anceint Inca city of Machu Picchu, Peru #travelphotography #Peru https://t.co/4iDzsPFDc0'",112,728,1,0,Non-Aligned
1044629507280384000,2018-09-25 16:47:37,"""Stalls tonight at 'Aspiring to teach or lecture' lots of enthustic lecturers to be! @RGU_DELTA @NESCollege\xe2\x80\xa6 https://t.co/9H3x1WPmPS""",2,9,0,1,Non-Aligned
1044239109047357440,2018-09-24 14:56:19,"""You'd have imagined that a few years into a left wing Labour Party, conference might be debating scrapping Trident,\xe2\x80\xa6 https://t.co/uls1GWbdBD""",723,2811,0,1,Non-Aligned
1044167828343910400,2018-09-24 10:13:04,'Leaving the best till last! Neumayer Station is experiencing the most vivid aurora australis displays of the winter\xe2\x80\xa6 https://t.co/q6PmNPRSAl',168,428,0,1,Non-Aligned
1043976672196923392,2018-09-23 21:33:29,'Well. #Bodyguard was bloody brilliant.',0,5,0,0,Non-Aligned
1043827720243818507,2018-09-23 11:41:36,'Okay so. Basically what Labour is saying is if Corbyn is elected to No.10 then they\xe2\x80\x99ll block #indyref2? Is that the\xe2\x80\xa6 https://t.co/31l9ET64uV',276,737,0,1,Non-Aligned
1043514658601226240,2018-09-22 14:57:36,"'Reports in Times that Scottish Labour is aiming to \xe2\x80\x9ctoxify\xe2\x80\x9d the SNP at their UK conference, because they\xe2\x80\x99re positiv\xe2\x80\xa6 https://t.co/3ws461oOH8'",524,956,0,1,Non-Aligned
1042839666653839361,2018-09-20 18:15:26,'May unable to do deal at Tesco checkout https://t.co/RxMIOa5Ioy',0,4,0,1,Republican
1042677523191156736,2018-09-20 07:31:08,'@reetacbbc The graduation ceremony in York Minster is really something special. Welcome to the YSJ family!',0,1,0,0,Democratic
1042444397516910592,2018-09-19 16:04:46,"'AT Studio, scanned using @RealBLK360 https://t.co/NOzWJUX5PR'",0,1,1,0,Non-Aligned
1041956610925649921,2018-09-18 07:46:29,"'Now that we are into the new University term (in the UK anyway), lecturers might like to cheer themselves up by gra\xe2\x80\xa6 https://t.co/7RfCZnYGmX'",0,1,0,1,Non-Aligned
1041696413170757632,2018-09-17 14:32:33,"""Loads of fun happening outside our office today for the #RGUWelcomeDay don't miss out! https://t.co/9s0T8IMlLw""",0,4,1,0,Non-Aligned
1041000685448376321,2018-09-15 16:27:58,"""a man in the street just wished me good luck because he thought I was wearing a hospital wristband and I didn't hav\xe2\x80\xa6 https://t.co/4MCZwIxYOP""",477,4903,0,1,Democratic
1039928860421304321,2018-09-12 17:28:55,'Had a blast at my first WIG event - what a friendly and supportive bunch. Well done to the 6 student award winners\xe2\x80\xa6 https://t.co/tGFNOj6YnF',1,21,0,1,Non-Aligned
1039533186102034432,2018-09-11 15:16:39,"'""What about a bus?""\n""We tried the fucking bus. The fucking bus is why we\'re here.""\n""How about me making an allusion\xe2\x80\xa6 https://t.co/wNlXb42tmf'",5996,15339,0,1,Non-Aligned
