id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification
1108145773114478592,2019-03-19 23:18:35,b'RT @RuchoSharma: this is every journalist headshot https://t.co/4SxZTgpn1k',26332,0,1,0,Non-Aligned
1108136962530177025,2019-03-19 22:43:34,"b""RT @ShippersUnbound: Totally agree. You walk out of Labour, the party you left is entitled to get its seats back. Defection isn't cost free\xe2\x80\xa6""",183,0,0,0,Conservative
1108136768933646336,2019-03-19 22:42:48,b'RT @_waleedshahid: U.S. Life Expectancy Dropped for Third Year in a Row\nU.S. Life Expectancy Dropped for Third Year in a Row\nU.S. Life Expe\xe2\x80\xa6',2033,0,0,0,Labour
1108136404326989824,2019-03-19 22:41:21,"b""RT @novaramedia: As of last week one British soldier, 'Soldier F', will be prosecuted for the murder of two men on Bloody Sunday in 1972.\xe2\x80\xa6""",56,0,0,0,DUP
1108136210843820034,2019-03-19 22:40:35,"b'RT @bonclust: Let\xe2\x80\x99s all take a moment to remember this, that look on Tommy Robinson\xe2\x80\x99s face will never get old, absolutely rinsed him hahaha\xe2\x80\xa6'",9633,0,0,0,Green
1108134500964450309,2019-03-19 22:33:47,b'RT @DanIleyW: TIG MPs scandalised they don\xe2\x80\x99t get Labour places on select committees. \n\nWait until they discover they won\xe2\x80\x99t get Labour activ\xe2\x80\xa6',1102,0,0,0,Labour
1108134472598413312,2019-03-19 22:33:41,"b""RT @hzeffman: TIG are hiring two press officers on \xc2\xa340-45k ... but we still don't know how much they've been donated, or who has made donat\xe2\x80\xa6""",470,0,0,0,LibDem
1108101984509456385,2019-03-19 20:24:35,b'RT @nathanTbernard: Hi @TheEconomist. Please ask @benshapiro this question during your interview. https://t.co/ZIv7wgxLzz',2802,0,1,0,LibDem
1108100306829824002,2019-03-19 20:17:55,"b'If everyone listened to @akalamusic, the world would be a much better place. https://t.co/AtmkUqS624'",564,1862,1,0,Green
1108099982324891650,2019-03-19 20:16:37,b'RT @paulmasonnews: Coming up on the hour in @novaramedia - the clusterfuck that is Brexit goes supernova as @RobbieGibb tells journalists t\xe2\x80\xa6',40,0,0,0,Green
1108098009399726080,2019-03-19 20:08:47,"b'RT @IlhanMN: Brazilian President Bolsonaro has:\n\n-Praised torture\n-Called refugees ""scum of the world""\n-Compared same-sex adoption to pedop\xe2\x80\xa6'",18346,0,0,0,Green
1108082348044832768,2019-03-19 19:06:33,"b""RT @guardian: Akala tells Owen Jones: \xe2\x80\x98The black-on-black violence narrative is rooted in empire' https://t.co/SGmzD8hRf4""",424,0,1,0,Labour
1108080693530243072,2019-03-19 18:59:59,"b'RT @Fast4Apo: \xe2\x9c\x8c\xef\xb8\x8fTOMORROW AMs will be voting on #ImamsMotion to support of the Kurdish Hunger Strikes. Cymru, stand up to Turkish human righ\xe2\x80\xa6'",57,0,0,0,Green
1108078543534280704,2019-03-19 18:51:26,b'@theleftbible @DrFrancesRyan I was in Brussels doing a longstanding talk.',0,13,0,0,Green
1108078337136709632,2019-03-19 18:50:37,"b""This is horrifying: reimposing Section 28, depriving young people of the facts about LGBTQ people - they'll find ou\xe2\x80\xa6 https://t.co/g1dR6gM1wM""",1177,3243,0,1,Green
1108074481854148609,2019-03-19 18:35:18,"b'""Huge swathes of the media have normalised hatred and suspicion of minorities for years"". Brilliant from\xe2\x80\xa6 https://t.co/MX2DW61G0K'",346,677,0,1,Labour
1108071398663221248,2019-03-19 18:23:03,b'RT @stephenkb: It is wholly legitimate for a political party to want its own people on select commitees and it is incredibly tedious that p\xe2\x80\xa6',395,0,0,0,Labour
1108062599659376640,2019-03-19 17:48:05,b'RT @PeoplesMomentum: He absolutely nailed it here! \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#ToryIslamophobia #Christchurch https://t.co/LQoyK2KeZ2',1372,0,1,0,Labour
1108028611095875584,2019-03-19 15:33:01,b'@ronanburtenshaw Neil Kinnock!',3,75,0,0,UKIP
1107987564563230720,2019-03-19 12:49:55,b'@chilledasad100 Bless you \xe2\x9c\x8a\xf0\x9f\x8f\xbb',1,18,0,0,Non-Aligned
1107987526537695238,2019-03-19 12:49:46,b'RT @chilledasad100: . @OwenJones84 gets criticism by media &amp; others in political class because he consistently stands w/ communities under\xe2\x80\xa6',72,0,0,0,Labour
1107980314939441152,2019-03-19 12:21:07,"b'RT @jdportes: Typical enough from @DouglasKMurray. One paragraph saying massacring innocent people is wrong, and the rest of the article tr\xe2\x80\xa6'",147,0,0,0,Green
1107976025164656640,2019-03-19 12:04:04,b'RT @Lowkey0nline: 16 years ago Rachel Corrie was crushed to death by an Israeli bulldozer in Gaza. Rest in Peace https://t.co/G23qAHjcZj',1075,0,1,0,Labour
1107976025022042118,2019-03-19 12:04:04,"b'RT @mehdirhasan: ""Bill Maher on his show says pretty much what Jeanine Pirro says... Bill Maher says Islam is a \'mafia\' and has accused \'vi\xe2\x80\xa6'",185,0,0,0,SNP
1107969884636569601,2019-03-19 11:39:40,b'@CorbynistaTeen \xe2\x9c\x8a\xf0\x9f\x8f\xbb',2,62,0,0,Non-Aligned
1107964633980289024,2019-03-19 11:18:48,"b'RT @jon_trickett: If there is to be a debate about our direction of travel, it should be conducted in a generous, honest and tolerant tone.\xe2\x80\xa6'",96,0,0,0,Labour
1107964084559978496,2019-03-19 11:16:37,"b'RT @wesstreeting: Islamophobia doesn\xe2\x80\x99t begin with senseless slaughter. It starts with unchecked prejudice in our workplaces, our schools an\xe2\x80\xa6'",1384,0,0,0,Labour
1107945251359072256,2019-03-19 10:01:47,b'RT @AbiWilks: There are a finite number of broadcast minutes available and you are necessarily selective with who you allocate them to. Cho\xe2\x80\xa6',187,0,0,0,DUP
1107941148880973824,2019-03-19 09:45:29,"b""RT @joglasg: I don't think what @OwenJones84 is saying about the media and Islamophobia is remotely controversial. \n\nThe reaction he's had\xe2\x80\xa6""",204,0,0,0,Labour
1107940448868405248,2019-03-19 09:42:42,"b""RT @n_srnck: Douglas Murray seems quite happy to apportion blame when it's not an Islamophobic attack https://t.co/iboK2XwtFj""",481,0,1,0,SNP
1107932571151855616,2019-03-19 09:11:24,"b""RT @joncstone: France\xe2\x80\x99s EU minister names her cat 'Brexit' because \xe2\x80\x98he meows loudly to be let out but just stands there when I open the doo\xe2\x80\xa6""",6857,0,0,0,Green
1107925119668838400,2019-03-19 08:41:47,"b'RT @RosaluxEuropa: \xc2\xbbBrexit, Europe, and the Left\xc2\xab #Brexit blog launch event in #Brussels, organised by @RosaluxEuropa in collaboration with\xe2\x80\xa6'",24,0,0,0,Green
1107921154558308352,2019-03-19 08:26:02,"b""RT @OwenJones84: From the legacy of the British Empire, to racism, to the roots of knife crime. Here's my interview with Britain's most imp\xe2\x80\xa6""",580,0,0,0,Labour
1107803347170537472,2019-03-19 00:37:54,b'RT @alexwickham: Tory MPs are still going round saying they don\xe2\x80\x99t recognise that the party has a problem with Islamophobia. Not sure how an\xe2\x80\xa6',720,0,0,0,Labour
1107803293097431040,2019-03-19 00:37:41,b'RT @lewis_goodall: These front pages are truly hilarious. They seem to rest on the fanciful idea that May\xe2\x80\x99s Brexit deal was sailing through\xe2\x80\xa6',3342,0,0,0,Green
1107703698996768770,2019-03-18 18:01:56,"b'RT @OwenJones84: Every single day, the media whips up racism and bigotry. After Christchurch, no more silence, no more complicity. Call it\xe2\x80\xa6'",1661,0,0,0,Green
1107697190691061760,2019-03-18 17:36:04,"b""RT @aljwhite: In all this chat about Islamophobia in the British media, I'm reminded of this excellent @aishagani piece from 2017 https://t\xe2\x80\xa6""",81,0,0,0,Labour
1107684877376331778,2019-03-18 16:47:09,"b""RT @novaramedia: As the mainstream press kick off at @OwenJones84 for the umpteenth time, it's worth revisiting this interview with him on\xe2\x80\xa6""",236,0,0,0,Green
1107679376236122113,2019-03-18 16:25:17,"b""I'd like to clarify that there are many very good journalists, that challenging much of the media for inciting and\xe2\x80\xa6 https://t.co/rWiKJL6ROF""",157,977,0,1,Labour
1107653854697586690,2019-03-18 14:43:52,"b'RT @elenacresci: here is a thought fellow white journalists, maybe we should be more angry at structural racism in the media than at being\xe2\x80\xa6'",315,0,0,0,Green
1107652098009825280,2019-03-18 14:36:54,b'RT @DrFrancesRyan: Rod Liddle has written a horrendous piece in The Times spreading the cruel myth people with ME are faking. If you\xe2\x80\x99re a j\xe2\x80\xa6',3180,0,0,0,Green
1107652022852087808,2019-03-18 14:36:36,b'RT @AyoCaesar: Imagine if [redacted] centrist journalists had as much energy for tackling middle-class racism as they do for laying into Ow\xe2\x80\xa6',186,0,0,0,Green
1107651369752842241,2019-03-18 14:34:00,b'RT @AaronBastani: That the media is a critical variable in the whipping up of hated against minorities is about as common sense a statement\xe2\x80\xa6',133,0,0,0,Labour
1107648231285108736,2019-03-18 14:21:32,"b'This, by the wonderful @NesrineMalik, on the racism systematically whipped up against Muslims is a must read https://t.co/DZX55Zimfi'",87,217,0,1,LibDem
1107645526063939595,2019-03-18 14:10:47,b'RT @AyoCaesar: .@OwenJones84\xe2\x80\x99s comments on UK media Islamophobia aren\xe2\x80\x99t remotely radical. People of colour have been saying it for YEARS.\xe2\x80\xa6',560,0,0,0,Green
1107629670244249600,2019-03-18 13:07:46,b'@nigelpauley @audreygillan Challenging media racism is not inciting violence against journalists. Media racism does\xe2\x80\xa6 https://t.co/0JtJWxiXOV',8,36,0,1,Green
1107627115661410306,2019-03-18 12:57:37,b'@nigelpauley @audreygillan What is absolutely incredible about this tweet is you know that I have been repeatedly a\xe2\x80\xa6 https://t.co/7vgs8pYAvH',4,37,0,1,Green
1107625096779366400,2019-03-18 12:49:36,b'RT @marcusbarnett_: I was at that meeting. Paul Sweeney made specific reference to the unacceptable bullying against Luciana Berger. This a\xe2\x80\xa6',203,0,0,0,SNP
1107624633006809089,2019-03-18 12:47:45,"b'RT @AaronBastani: ""Speaking at a launch of the Tribune magazine in Glasgow last Friday, Mr Sweeney took aim at the Labour TIG members, exce\xe2\x80\xa6'",40,0,0,0,Labour
1107624505449635840,2019-03-18 12:47:15,"b'RT @Aman_Sez: Tory MP Ben Wallace on #r4today say ""as long as we have a strong mainstream media"" islamophobia will be defeated, convenientl\xe2\x80\xa6'",177,0,0,0,LibDem
1107624069258792961,2019-03-18 12:45:31,"b""RT @Aman_Sez: Yesterday Ayesha Hazarika raised the media's role in perpetuating Islamophobia &amp; was immediately shut down by Andrew Marr\n\nTo\xe2\x80\xa6""",419,0,0,0,Labour
1107619711561408512,2019-03-18 12:28:12,b'RT @fka_j: good on @OwenJones84 for using his privilege to call out media islamophobia. anyone who works in this industry and has an ounce\xe2\x80\xa6',53,0,0,0,Labour
1107616555536445442,2019-03-18 12:15:40,"b'It\xe2\x80\x99s just three days after a far right terrorist murdered dozens of Muslims, and Sky News are platforming Steve Ban\xe2\x80\xa6 https://t.co/Nwy3eDsfDL'",1363,3247,0,1,Non-Aligned
1107616032947138562,2019-03-18 12:13:35,b'RT @NesrineMalik: Actually had to double check it wasn\xe2\x80\x99t a spoof https://t.co/2XXkoWvKpE',567,0,0,1,Non-Aligned
1107612922946170880,2019-03-18 12:01:13,"b'RT @SolHughesWriter: (1)Seen some ""top"" journalists claiming \'establishment press\'  bigotry has no effect on the fascist right. The implica\xe2\x80\xa6'",117,0,0,0,Labour
1107605289866547201,2019-03-18 11:30:54,"b'@cornell_phil He tweeted a Daily Express article days before the massacre, \xe2\x80\x98Rotherham\xe2\x80\x99 was painted on his gun, anything else?'",0,28,0,0,Non-Aligned
1107604946185158656,2019-03-18 11:29:32,"b""RT @ChrChristensen: @OwenJones84 When it comes to vilification of Muslims, there's a tendency to focus on the darkest corners of the web or\xe2\x80\xa6""",49,0,0,0,Labour
1107604427781869568,2019-03-18 11:27:28,"b'RT @AyoCaesar: Fucking hell. Stay safe tonight, brothers and sisters. I\xe2\x80\x99m scared there\xe2\x80\x99s more of this to come. https://t.co/qqRpuues5W'",453,0,0,1,Non-Aligned
1107604427697987584,2019-03-18 11:27:28,"b""RT @mrwtch: Great to be constantly told I'm part of the 'Israel Lobby.' \n\nIt's amazing that calling out Netanyahu for being utterly disgrac\xe2\x80\xa6""",52,0,0,0,Labour
1107604389282398208,2019-03-18 11:27:19,b'RT @HKesvani: Lots of journalists may resent and dislike racist columnists who work at their paper but will only criticise them to the poin\xe2\x80\xa6',114,0,0,0,Green
1107600955388952576,2019-03-18 11:13:40,"b""From the legacy of the British Empire, to racism, to the roots of knife crime. Here's my interview with Britain's m\xe2\x80\xa6 https://t.co/wD118Jqq5v""",580,1522,0,1,UKIP
1107599939985641472,2019-03-18 11:09:38,b'RT @SayeedaWarsi: It\xe2\x80\x99s clear now that @BrandonLewis @Conservatives have been dishonest about complaints of #islamophobia &amp; racism \nThis is\xe2\x80\xa6',1871,0,0,0,Conservative
1107597330251960323,2019-03-18 10:59:16,"b""RT @LennyHenry: Akala tells Owen Jones: \xe2\x80\x98The black-on-black violence narrative is rooted in empire' https://t.co/vL59xHxRie""",292,0,0,1,Green
1107591057515139074,2019-03-18 10:34:20,b'@steveclarkuk The idea that calling out the inciting of racism is in any way Trumpian is so absurd and perverse it\xe2\x80\x99\xe2\x80\xa6 https://t.co/fMNG7zWtND',0,17,0,1,Green
1107590329165844485,2019-03-18 10:31:27,"b'RT @LARAFLabour: Join us *TONIGHT* 5.30 News Corp HQ.\n\nhttps://t.co/Se71Dgj6K4\n\n""led to Islamophobia being practically enshrined as public\xe2\x80\xa6'",47,0,0,1,Labour
1107590131618381825,2019-03-18 10:30:40,"b'@steveclarkuk Yes, Donald Trump is famous for calling out racism!'",0,118,0,0,Green
1107587568168771585,2019-03-18 10:20:28,b'@TheMichaelMoran @jackseale @audreygillan @Arby6870 Racism is whipped up on the front pages of the biggest newspape\xe2\x80\xa6 https://t.co/tyuBaolBBF',8,12,0,1,Green
1107586596398862336,2019-03-18 10:16:37,b'RT @SayeedaWarsi: Years of raising Islamaphobia w/n my Party had left me weary but #NZMosqueShooting tragically reminded me that this fight\xe2\x80\xa6',1855,0,0,0,SNP
1107585812814794752,2019-03-18 10:13:30,b'@judeinlondon2 Exactly - this really isn\xe2\x80\x99t about me at all',0,97,0,0,Labour
1107585765868011521,2019-03-18 10:13:19,b'RT @judeinlondon2: What you have to understand about the white feminist hatred of @OwenJones84 is that he serves as a proxy. Because Owen o\xe2\x80\xa6',140,0,0,0,Labour
1107585550888960001,2019-03-18 10:12:27,b'@HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 Because the biggest newspapers in the c\xe2\x80\xa6 https://t.co/NAM6semqg0',13,92,0,1,Non-Aligned
1107581704158539776,2019-03-18 09:57:10,"b""RT @ejhchess: Today: why does Owen Jones talk about the media like it applied to everybody? Saturday: have you seen Janice Turner's fantast\xe2\x80\xa6""",27,0,0,0,Labour
1107580862374268928,2019-03-18 09:53:50,b'@HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 If you think the left is too defensive\xe2\x80\xa6 https://t.co/Hl5mRGO5Rh',0,33,0,1,Non-Aligned
1107580419631927296,2019-03-18 09:52:04,b'@HadleyFreeman @miqdaad @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 To suggest criticising the med\xe2\x80\xa6 https://t.co/Bp6XMkOIvs',1,34,0,1,Labour
1107579801454415873,2019-03-18 09:49:37,b'Not All Journalists is the new Not All Men',150,937,0,0,SNP
1107579710136086528,2019-03-18 09:49:15,b'RT @actpsy: @OwenJones84 Journalists can see the irony over their claim AS was wilfully ignored by the left &amp; their defensiveness over Isla\xe2\x80\xa6',32,0,0,0,Green
1107579353230118913,2019-03-18 09:47:50,b'@audreygillan @HadleyFreeman @demarionunn @mattbcooper @jackseale @Arby6870 I\xe2\x80\x99m specifically talking about people w\xe2\x80\xa6 https://t.co/U5L01GiWtf',0,11,0,1,Non-Aligned
1107577612438831105,2019-03-18 09:40:55,b'The sight of prominent media figures being angrily defensive at the pandemic racism and bigotry of the media being\xe2\x80\xa6 https://t.co/gq4Wl1jxln',548,2088,0,1,Non-Aligned
1107577015434182656,2019-03-18 09:38:32,b'@HadleyFreeman @miqdaad @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 The idea it is Trumpian to cal\xe2\x80\xa6 https://t.co/iX2ZGNWH8Q',2,48,0,1,SNP
1107576421499789312,2019-03-18 09:36:11,b'RT @gem_ste: @OwenJones84 https://t.co/Qhr93lBOlh',41,0,1,0,Labour
1107575846074810368,2019-03-18 09:33:54,b'@HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 How is the argument here any different from Not All Men?',1,18,0,0,Non-Aligned
1107575623675977728,2019-03-18 09:33:01,"b'Every single day, the media whips up racism and bigotry. After Christchurch, no more silence, no more complicity. C\xe2\x80\xa6 https://t.co/1qnoypwJhC'",1661,4914,0,1,Green
1107572940101570561,2019-03-18 09:22:21,b'RT @miqdaad: @HadleyFreeman @OwenJones84 @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 Hi Hadley - sorry to butt in. Whilst\xe2\x80\xa6',51,0,0,0,SNP
1107572912494649344,2019-03-18 09:22:14,b'@HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 I have seen courageous exceptions calli\xe2\x80\xa6 https://t.co/HNClvAfGOk',1,45,0,1,Labour
1107570961895837697,2019-03-18 09:14:29,b'@GlitteryAllsort @HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 It\xe2\x80\x99s exactly what it is',0,3,0,0,LibDem
1107570442003460096,2019-03-18 09:12:25,"b""@HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 I'm sorry, I really haven't see that. E\xe2\x80\xa6 https://t.co/RVxNmFphxG""",1,84,0,1,Labour
1107569790581964803,2019-03-18 09:09:50,"b'RT @beneltham: Protest in London against media demonisation of Islam and migrants, Monday 18 March 5.30pm, News Corp headquarters, London B\xe2\x80\xa6'",75,0,0,0,UKIP
1107569027193417728,2019-03-18 09:06:48,"b'RT @NesrineMalik: I used to assume that people didn\xe2\x80\x99t quite see the danger of casual hate speech against Muslims, and how it has been racia\xe2\x80\xa6'",1837,0,0,0,LibDem
1107568830442889217,2019-03-18 09:06:01,b'@HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 Hi Hadley. I really think people in the\xe2\x80\xa6 https://t.co/IgxE3r9Olx',9,138,0,1,Non-Aligned
1107568256821403648,2019-03-18 09:03:44,"b'@audreygillan @mattbcooper @jackseale @HadleyFreeman @Arby6870 In all my time working in the media, watching my tim\xe2\x80\xa6 https://t.co/YGQJJtvfnp'",0,6,0,1,LibDem
1107567918026539010,2019-03-18 09:02:23,b'@audreygillan @mattbcooper @jackseale @HadleyFreeman @Arby6870 We\xe2\x80\x99re talking about the two main newspapers in Brita\xe2\x80\xa6 https://t.co/3loXCc6tEr',1,10,0,1,LibDem
1107564555624955904,2019-03-18 08:49:02,b'@mattbcooper @jackseale @HadleyFreeman @audreygillan @Arby6870 Also the idea that calling out media racism means I\xe2\x80\x99\xe2\x80\xa6 https://t.co/fYi2d9pmHE',0,78,0,1,Green
1107564262107553792,2019-03-18 08:47:52,b'@mattbcooper @jackseale @HadleyFreeman @audreygillan @Arby6870 This is literally what this is. More fury at the med\xe2\x80\xa6 https://t.co/VIBIVs9gD3',3,82,0,1,LibDem
1107563784497975296,2019-03-18 08:45:58,b'RT @mattzarb: Striking how the reaction to @OwenJones84 highlighting consequences of Islamophobia in mainstream press has been so visceral.\xe2\x80\xa6',708,0,0,0,Labour
1107561492155645952,2019-03-18 08:36:51,"b'RT @miqdaad: Some people doubt the scale of Islamophobia in the media, claim it is limited to certain views of Katie Hopkins, Rod Liddle an\xe2\x80\xa6'",3079,0,0,0,Labour
1107561446693658629,2019-03-18 08:36:41,b'@TheMichaelMoran @jackseale @audreygillan @Arby6870 This suggestion that calling out media racism is whipping up ha\xe2\x80\xa6 https://t.co/AQJeziKnMl',2,24,0,1,Green
1107453830818615296,2019-03-18 01:29:03,b'RT @a_leesha1: So much love and respect for @OwenJones84 for consistently talking about how the media\xe2\x80\x99s overwhelming focus on 3% of the Bri\xe2\x80\xa6',418,0,0,0,Conservative
1107440456303022081,2019-03-18 00:35:54,"b'RT @mehdirhasan: ""A non-Muslim terrorist has to kill on average 7 people more than a Muslim terrorist to get equal coverage as a Muslim ter\xe2\x80\xa6'",8703,0,0,0,Labour
1107431158529380353,2019-03-17 23:58:57,"b""RT @jackseale: @audreygillan @OwenJones84 Interpreting what Owen's saying as attacking literally every journalist is pretty wild tbh. I mea\xe2\x80\xa6""",15,0,0,0,Green
1107425164776652800,2019-03-17 23:35:08,"b""RT @mckinnon_a: I've just been told that Come Together, News Corps' annual pitch to major advertisers, is on tomorrow at the ICC Sydney Con\xe2\x80\xa6""",312,0,0,0,Labour
1107422412243718144,2019-03-17 23:24:12,b'RT @ShafikFM: I like how @OwenJones84 is the proxy punching bag for liberal journalists who understand how bad the optics of bullying peopl\xe2\x80\xa6',147,0,0,0,LibDem
1107420844693823488,2019-03-17 23:17:58,b'One of the last tweets by the New Zealand Islamophobic fascist terrorist was a Daily Express article. https://t.co/Rbwyu5y2sB',690,2125,0,1,UKIP
1107412352000016384,2019-03-17 22:44:14,"b""RT @JackDunc1: It's incredible to see so many media types laying into @OwenJones84 for speaking out on what is obvious to anyone truthful:\xe2\x80\xa6""",360,0,0,0,Green
1107403268429434880,2019-03-17 22:08:08,b'@francesbarber13 @AyoCaesar Why do you keep lying about everything? You said she supported mass extermination. Well\xe2\x80\xa6 https://t.co/sB3AeIi8ON',6,54,0,1,Green
1107398013100675072,2019-03-17 21:47:15,"b'@NoGoodTweetz Those allies are not going to give up, though.'",0,2,0,0,LibDem
1107396131141701632,2019-03-17 21:39:46,"b'RT @a_leesha1: Sorry, but journalism in the UK is f*cked for aspiring journalists who aren\xe2\x80\x99t middle-class or living in London. Nobody can a\xe2\x80\xa6'",294,0,0,0,Green
1107394970498068480,2019-03-17 21:35:10,"b'RT @AyoCaesar: While every journalist on Twitter is doing the \xe2\x80\x9cI\xe2\x80\x99ve never met a racist in the media!\xe2\x80\x9d tango, I\xe2\x80\x99d like to remind you that a\xe2\x80\xa6'",922,0,0,0,Green
1107394737332465664,2019-03-17 21:34:14,b'RT @itsme3636: @DAaronovitch @flying_rodent @thetimes Yes\nThat IS where they get their ideas from\nWell done! https://t.co/X16eEf6526',67,0,1,0,Conservative
1107394554024640517,2019-03-17 21:33:30,b'This disgusting far-right terrorist attack will be condemned by the same media which legitimises the hatred which f\xe2\x80\xa6 https://t.co/sFFz6S45wc',189,497,0,1,DUP
1107392584626982913,2019-03-17 21:25:41,"b""No matter how many times you watch it, it doesn't stop being less shocking. Here is how the 'liberal' media, let al\xe2\x80\xa6 https://t.co/0TNonYnooO""",436,971,0,1,LibDem
1107388366717415430,2019-03-17 21:08:55,"b""RT @reel_politcast: he says this like it's a bad thing https://t.co/p9zrVpWeJo""",63,0,1,0,LibDem
1107386965412978688,2019-03-17 21:03:21,b'RT @AyoCaesar: We\xe2\x80\x99re in a strange position where we\xe2\x80\x99ve somehow got racist articles without any racist journalists. https://t.co/eEAOxxvDpS',1078,0,1,0,Green
1107386361064108032,2019-03-17 21:00:57,b'RT @shaistaAziz: Well said @OwenJones84. \nThere is a direct correlation between racism and bigotry being spewed by newspapers and the media\xe2\x80\xa6',85,0,0,0,Green
1107384227253964801,2019-03-17 20:52:28,"b'@Teddybloat1 yes, the media being called out for whipping up hatred is definitely what is causing murderous hatred'",11,288,0,0,LibDem
1107382892760653824,2019-03-17 20:47:10,b'@anealla not enough by a long shot.',0,22,0,0,Non-Aligned
1107381480630767616,2019-03-17 20:41:33,b'@cristofurX @R_McCormack @pennyb yup',0,2,0,0,Labour
