id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Sentiment
1107689381635244034,2019-03-18 17:05:03,b'I\xe2\x80\x99ve been asked in a private message \xe2\x80\x9cif I hate white people\xe2\x80\x9d and that I \xe2\x80\x9cneed educating as a young boy.\xe2\x80\x9d I\xe2\x80\x99ve been\xe2\x80\xa6 https://t.co/cYS7olSgH7',284,1483,0,1,Non-Aligned,-0.5719
1107646517945528321,2019-03-18 14:14:43,b'The media reaction to @OwenJones84 saying the media has this obvious Islamophobia problem is very poor. The Guardia\xe2\x80\xa6 https://t.co/bBYoSbm3T7',151,509,0,1,Green,-0.5267
1107620661537767424,2019-03-18 12:31:58,"b'Over the last few months I\xe2\x80\x99ve seen @OwenJones84\xe2\x80\x99s colleagues at the Guardian/Observer berate him, lie about him and\xe2\x80\xa6 https://t.co/un0wGkQBaK'",48,245,0,1,Green,0.0
1107620387758723072,2019-03-18 12:30:53,"b'Like @OwenJones84, I always get the \xe2\x80\x9cbut you write for the media!!\xe2\x80\x9d bullshit thrown back whenever I call anything o\xe2\x80\xa6 https://t.co/gKX6o0zhpY'",293,1487,0,1,Green,-0.5859
1107587512602628096,2019-03-18 10:20:15,"b'Between @OwenJones84 and the people laying into him, I suspect it\xe2\x80\x99s not *Owen* who comes across as a \xe2\x80\x9cderanged, irr\xe2\x80\xa6 https://t.co/2slyqF4ESc'",7,53,0,1,Labour,-0.296
1107578932591804417,2019-03-18 09:46:10,b'@OwenJones84 @HadleyFreeman @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 I find it incredible that\xe2\x80\xa6 https://t.co/lj4l5ociap',0,2,0,1,LibDem,0.0
1107575799882883072,2019-03-18 09:33:43,b'@HadleyFreeman @miqdaad @OwenJones84 @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 Surely you can se\xe2\x80\xa6 https://t.co/CRTzbbqPCj',0,5,0,1,Labour,0.3182
1107574345923219457,2019-03-18 09:27:56,b'@HadleyFreeman @OwenJones84 @demarionunn @audreygillan @mattbcooper @jackseale @Arby6870 Not what he said (are thes\xe2\x80\xa6 https://t.co/9d3M9ASD3E',0,1,0,1,Labour,0.0
1107568102789836801,2019-03-18 09:03:07,"b""It's time to keep spreading this message. Name and shame the journalists spreading hate in the media. Back Owen Jon\xe2\x80\xa6 https://t.co/WKn86NsnSe""",9,29,0,1,Green,-0.7783
1107440913243082752,2019-03-18 00:37:43,b'Meaningful discussion covered the demonisation &amp; vulnerabilities of Muslim &amp; LGBTI communities.Parents affirmed sup\xe2\x80\xa6 https://t.co/r8vWu2xEu1',15,56,0,1,SNP,0.0
1107435971606470656,2019-03-18 00:18:05,b'So much love and respect for @OwenJones84 for consistently talking about how the media\xe2\x80\x99s overwhelming focus on 3% o\xe2\x80\xa6 https://t.co/oT2Q8NVwYZ',418,1913,0,1,Labour,0.765
1107435816534663175,2019-03-18 00:17:28,"b""Diary of an internet scandal:\n\nOwen Jones: [makes generally applicable critical comment]\nConcerned party: You can't\xe2\x80\xa6 https://t.co/TkfJNfowWx""",22,174,0,1,Conservative,-0.2732
1107394413674811397,2019-03-17 21:32:57,b'@shivmalik @salihughes This is the #notallmen argument but for journos - ironically many of whom (often correctly)\xe2\x80\xa6 https://t.co/wxTEAsEx5H',0,9,0,1,Labour,-0.3612
1107361312693239808,2019-03-17 19:21:25,b'What you have to understand about the white feminist hatred of @OwenJones84 is that he serves as a proxy. Because O\xe2\x80\xa6 https://t.co/bbywGbLxcZ',138,934,0,1,Green,0.0
1107359610887958528,2019-03-17 19:14:39,"b'It\xe2\x80\x99s amazing sometimes the obsessive anti-fandom some people have for @OwenJones84 - if you don\xe2\x80\x99t like him, mute hi\xe2\x80\xa6 https://t.co/WsASQDXQ9J'",3,86,0,1,Labour,0.128
1107353509412958208,2019-03-17 18:50:24,b'@suziegeewizz @OwenJones84 @LizTray @salihughes Yep\nHe has everyone piling on from the far right through to the har\xe2\x80\xa6 https://t.co/JmX2zxRV17',1,4,0,1,Labour,0.34
1107350762554884097,2019-03-17 18:39:30,"b'@salihughes @OwenJones84 @royfanaccount May I point out that YOU quote tweeted Owen Sali\nIf there were any "" pile o\xe2\x80\xa6 https://t.co/cagYzwchFX'",0,1,0,1,Labour,0.0
1107347439110025216,2019-03-17 18:26:17,"b""@OwenJones84 @salihughes I'm glad the original tweet hasn't been proven \xf0\x9f\x99\x84 https://t.co/qvAmX1T2Bp""",0,8,1,0,Non-Aligned,0.4588
1107345299180306439,2019-03-17 18:17:47,"b""Quote tweet Owen Jones to dunk on him to your followers, he's not allowed to respond obviously https://t.co/06OpK7ujFf""",1,25,0,1,Conservative,0.2263
1107344070362480642,2019-03-17 18:12:54,"b""@salihughes @OwenJones84 You've been one calling him narcissistic, saying fuck off, class act etc. But you started\xe2\x80\xa6 https://t.co/bkSLC3cHK1""",0,16,0,1,Non-Aligned,-0.5423
1107332281188929537,2019-03-17 17:26:03,b'@DavidWooding @OwenJones84 @PeoplesMomentum @miqdaad @SayeedaWarsi @HackneyAbbott @rachshabi @Harryslaststand\xe2\x80\xa6 https://t.co/Qcvxb8Ity5',139,1038,0,1,Labour,0.0
1107234174186995712,2019-03-17 10:56:13,"b""@salihughes @OwenJones84 Accusing him of narcissism, when you're being personally offended by something that wasn't\xe2\x80\xa6 https://t.co/pYtT0yH7Iw""",2,14,0,1,SNP,-0.296
1107231595910623232,2019-03-17 10:45:58,b'Horrid thing to think about in the wake of something as awful as Christchurch- but Momentum/Left activists regularl\xe2\x80\xa6 https://t.co/l8mXyKxstr',16,101,0,1,Green,0.0
1107228619208904704,2019-03-17 10:34:08,b'@OwenJones84 @edwardpoole1975 @GlenMitchell1 The state of it \xf0\x9f\x98\x82',2,85,0,0,Non-Aligned,0.0
1107227402948747269,2019-03-17 10:29:18,"b""@OwenJones84 @salihughes And I hate to say it but your response here does seem to support Owen's point that many jo\xe2\x80\xa6 https://t.co/SDjXWxgafo""",5,122,0,1,Labour,-0.25
1107224880196530182,2019-03-17 10:19:17,b'@salihughes @OwenJones84 That is emphatically not what Owen is saying. Absolute masterclass in deliberate point missing.',0,1,0,0,Labour,-0.1531
1107224415882919941,2019-03-17 10:17:26,"b""@OwenJones84 @salihughes Sali, just because you know many journalists who privately can't stand Liddle, that's not\xe2\x80\xa6 https://t.co/5SIKYBU5uV""",7,125,0,1,Labour,0.0
1107222687695273985,2019-03-17 10:10:34,b'@OwenJones84 @salihughes This. Chomsky summed it up best when he spoke to Andrew Marr. These journalists may think\xe2\x80\xa6 https://t.co/eZNhUapdQu',2,11,0,1,Conservative,0.6369
1107043126705901570,2019-03-16 22:17:03,b'Enjoy the justice of this for a moment. https://t.co/BGTDrr4F7A',25048,96541,1,0,Labour,0.0
1107042354148634624,2019-03-16 22:13:59,b'@dhothersall You don\xe2\x80\x99t seem to have apologised to the activists you have just denigrated. For some inexplicable rea\xe2\x80\xa6 https://t.co/qoB7j9H1f7',2,31,0,1,Conservative,0.0
1107042051571572738,2019-03-16 22:12:47,b'@GlenMitchell1 Sorry I missed the part where you became black',0,18,0,0,Non-Aligned,-0.1531
1107040965544591360,2019-03-16 22:08:28,"b'@dhothersall Chuka is not a Labour member anymore. He took advantage of the Labour branding, resources, influence a\xe2\x80\xa6 https://t.co/OfacdKuarB'",3,48,0,1,Labour,0.0
1107035675654832129,2019-03-16 21:47:27,b'@dhothersall Why you throwing a wobbly about your fellow party members campaigning against a non-Labour MP you strange man',1,49,0,0,Labour,0.0
1107030408347205633,2019-03-16 21:26:31,b'@OwenJones84 @liamyoung @dhothersall Have noticed it\xe2\x80\x99s generally this narrative...\n\nThem: tweets you an abusive mes\xe2\x80\xa6 https://t.co/k1e8LIlKy9',3,69,0,1,Labour,0.0
1107019655431028736,2019-03-16 20:43:47,b'Any of them write about it? https://t.co/bFKLuEXCQG',15,68,0,1,Non-Aligned,0.0
1107002694290550786,2019-03-16 19:36:24,"b""@OwenJones84 'OJ is so irrelevant and useless but I will still dedicate at least 20% of my social media output slat\xe2\x80\xa6 https://t.co/9EMVlIpLyc""",0,10,0,1,Non-Aligned,-0.4215
1107000895261327360,2019-03-16 19:29:15,b'@OwenJones84 To be fair Owen I do also think there is a unconscious or conscious homophobia there as well... There\xe2\x80\xa6 https://t.co/gANrRVs0xl',0,29,0,1,Labour,0.5267
1106974063086485504,2019-03-16 17:42:37,b'@catherinerusse2 @OwenJones84 @AyoCaesar @PeoplesMomentum @AaronBastani @HackneyAbbott @michaeljswalker\xe2\x80\xa6 https://t.co/ot0yopME7v',2,6,0,1,Labour,0.0
1106922669365227521,2019-03-16 14:18:24,"b'Good turnout for byelection petitioning in Streatham today with @OwenJones84, @AyoCaesar, and @HackneyAbbott. Even\xe2\x80\xa6 https://t.co/lgqu7SZL4B'",7,75,0,1,Labour,0.0
1106823317091221505,2019-03-16 07:43:37,"b'@johnlucas_news @OwenJones84 @EssexCanning Rather proving Owen\'s point there arnt you? On the one hand ""blond"", ""an\xe2\x80\xa6 https://t.co/5luUS4z67w'",0,9,0,1,Conservative,0.4939
1106647352583045124,2019-03-15 20:04:24,b'@SamRussellComic @GemOfAmara @OwenJones84 Really great intervention on a day like today.\n\nBoth sidesing Owen and Na\xe2\x80\xa6 https://t.co/TXHdV3vAQc',0,4,0,1,Labour,0.765
1106645973151948800,2019-03-15 19:58:55,"b""@OwenJones84 @GemOfAmara It's because https://t.co/jaKVHjEvbE""",1,8,1,0,Non-Aligned,0.0
1106599049111711746,2019-03-15 16:52:27,"b'@carolecadwalla @OwenJones84 @afneil Shame on you, you utter ghoul.'",0,85,0,0,DUP,-0.4767
1106585420131954689,2019-03-15 15:58:18,"b""@OwenJones84 I'd rather be pictured in a dumb fancy hat than sat next to Milo Y \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/2YMtPhbZ7d""",0,3,1,0,LibDem,-0.5106
1106578717822865410,2019-03-15 15:31:40,"b'@carolecadwalla @OwenJones84 @afneil This is libellous, ridiculous, and unbelievable garbage. You have no decency o\xe2\x80\xa6 https://t.co/KegvprTcao'",2,16,0,1,Labour,0.0
1106562739781156867,2019-03-15 14:28:10,b'What a ghoulish way to ride your hobby horse around the scene of a massacre https://t.co/uGUI8oYglK',0,5,0,1,Non-Aligned,0.0
1106560761277673473,2019-03-15 14:20:19,"b'@carolecadwalla @OwenJones84 @afneil Wow. Congrats on the most crass use of ""but what about Brexit"" imaginable. Shocking.'",21,429,0,0,LibDem,0.296
1106558502175211520,2019-03-15 14:11:20,"b""@carolecadwalla @AyoCaesar I tell you what, dragging Owen Jones' name into this - a committed anti-racist and anti-\xe2\x80\xa6 https://t.co/18ER84njOj""",0,7,0,1,Labour,0.0772
1106557549128617985,2019-03-15 14:07:33,b'@carolecadwalla @OwenJones84 @afneil You do great work and I admire you for that work. This is not that work; this\xe2\x80\xa6 https://t.co/wtlka7zEyu',3,106,0,1,Conservative,0.6249
1106556199003144192,2019-03-15 14:02:11,"b'@carolecadwalla @OwenJones84 @afneil what the hell are you talking about, this is utterly disgusting'",1,28,0,0,DUP,-0.8591
1106555597007306752,2019-03-15 13:59:47,b'@carolecadwalla @OwenJones84 @afneil this is vile and you should be embarrassed that you made it this far in life b\xe2\x80\xa6 https://t.co/VadxFhW21f',1,63,0,1,Conservative,-0.743
1106555487573733378,2019-03-15 13:59:21,"b""the murder of 49 innocent civilians in a mosque in New Zealand is actually Owen Jones' fault for not campaigning to\xe2\x80\xa6 https://t.co/EYUJXoUWvi""",1,18,0,1,LibDem,-0.8126
1106553028579074049,2019-03-15 13:49:35,"b'With the entirety of the UK media to choose from, some of which have been using their platforms to host said video,\xe2\x80\xa6 https://t.co/Lm0wIvpMul'",16,107,0,1,Non-Aligned,0.0
1106552198232707077,2019-03-15 13:46:17,"b'@carolecadwalla @OwenJones84 @afneil I know emotions are running high but to imply some sort of blame, with whateve\xe2\x80\xa6 https://t.co/GsdxMz8mY1'",0,2,0,1,Conservative,-0.34
1106552053420183554,2019-03-15 13:45:42,b'@carolecadwalla @OwenJones84 @afneil This is a ghoulish comment.',0,188,0,0,Conservative,0.0
1106551857617518593,2019-03-15 13:44:56,b'I\xe2\x80\x99m sure Owen Jones appreciates being linked in the same sentence to a man who surrounds himself with Islamophobes\xe2\x80\xa6 https://t.co/mTTb4r7ZKG',0,2,0,1,Conservative,0.3182
1106551743645696000,2019-03-15 13:44:29,b'@carolecadwalla @OwenJones84 @afneil Owen Jones is anti-racist. I hope you are as well.',0,1,0,0,Labour,0.6124
1106551523876790277,2019-03-15 13:43:36,"b""@carolecadwalla @OwenJones84 @afneil The first two points are fine and fair. But please don't use this attack to ma\xe2\x80\xa6 https://t.co/0VwtSriB9F""",1,80,0,1,Conservative,0.6862
1106551488023855104,2019-03-15 13:43:28,"b""@carolecadwalla @OwenJones84 @afneil This is disingenuous. Owen hasn't ignored this issue - in fact he specifically\xe2\x80\xa6 https://t.co/9s5ctEyK9t""",0,4,0,1,Labour,0.0
1106551233748307968,2019-03-15 13:42:27,b'@carolecadwalla @OwenJones84 @afneil are you actually kidding with this comparison',1,2,0,0,DUP,0.0
1106551045830905857,2019-03-15 13:41:42,"b'@carolecadwalla @OwenJones84 @afneil Disgusting that you even use Owens  name in this. Sick , sick.'",0,15,0,0,DUP,-0.8885
1106550396762447872,2019-03-15 13:39:07,"b'What an awful brexit obsessed ghoul you are. This story is not *exactly"" the same as Brexit. Children are dead. 49\xe2\x80\xa6 https://t.co/7RBcbHYIai'",0,5,0,1,LibDem,-0.743
1106550221457293312,2019-03-15 13:38:26,"b""@carolecadwalla @OwenJones84 @afneil That's some reach to include Jones,  quite beyond credibility, unhinged rubbis\xe2\x80\xa6 https://t.co/1biNOIXJfa""",5,40,0,1,Conservative,0.0258
1106550071183765506,2019-03-15 13:37:50,"b'In a day of very bad and distasteful takes, Cadwalladr using Christchurch to draw attention to herself and attack O\xe2\x80\xa6 https://t.co/PMt37PD6oN'",72,344,0,1,Conservative,-0.765
1106549994667028480,2019-03-15 13:37:32,b'@carolecadwalla @OwenJones84 @afneil Shame on you for using fascist mass murder simply as a tool to further your agenda.',1,19,0,0,Green,-0.9081
1106549620866469889,2019-03-15 13:36:02,"b""@carolecadwalla @OwenJones84 @afneil What a sad tweet. Lost respect for you Carol. I doubt I'll find you credible ever again. Bye.""",0,3,0,0,Conservative,-0.765
1106548833809518592,2019-03-15 13:32:55,"b""Carole here tries to claim the islamophobic terror attack the lives of 49 innocent muslims and the media's complici\xe2\x80\xa6 https://t.co/X5o5bGacFe""",2,11,0,1,Labour,-0.7579
1106548820702363648,2019-03-15 13:32:52,"b'Andrew Neil\xe2\x80\x99s complicity in this doesn\xe2\x80\x99t stem from neglecting to report on Facebook propaganda and Brexit, it stems\xe2\x80\xa6 https://t.co/RKxNzANLC5'",72,509,0,1,LibDem,-0.6124
1106548532679532544,2019-03-15 13:31:43,b'@carolecadwalla @OwenJones84 @afneil using a tragedy to randomly attack owen jones of all people. Classy.',0,37,0,0,Conservative,-0.4767
1106548296124940291,2019-03-15 13:30:47,b'@carolecadwalla @OwenJones84 @afneil Balls @carolecadwalla your paper doesn\xe2\x80\x99t give a crap about racism towards Musl\xe2\x80\xa6 https://t.co/nySp9lRswa',0,3,0,1,Green,-0.7717
1106547619344642049,2019-03-15 13:28:05,"b'@carolecadwalla @OwenJones84 @afneil People died. This is disgusting, Carole.'",0,4,0,0,DUP,-0.8316
1106547505196658688,2019-03-15 13:27:38,"b""@carolecadwalla @OwenJones84 @afneil you're truly shameless and completely self-absorbed. no wonder you do so well in the UK media.""",1,7,0,0,Green,-0.0772
1106547274128216065,2019-03-15 13:26:43,b'@carolecadwalla @OwenJones84 @afneil An extraordinary reach.',0,37,0,0,Labour,0.0258
1106547271255113730,2019-03-15 13:26:42,b'@carolecadwalla @OwenJones84 @afneil You are actually going with this take of all days? Please reconsider',1,4,0,0,Conservative,0.0
1106546826759548928,2019-03-15 13:24:56,b'@carolecadwalla @OwenJones84 @afneil You are an absolutely awful person.',0,16,0,0,Labour,0.0
1106546147668213760,2019-03-15 13:22:14,b'@carolecadwalla @OwenJones84 @afneil this tweet is appalling and you are appalling for writing it',0,4,0,0,Labour,0.0
1106545724089663489,2019-03-15 13:20:33,"b'She has absolutely lost it, how can you try and implicate Owen Jones of all people in Christchurch. https://t.co/ZcUA3USDht'",12,240,0,1,Labour,0.0258
1106543251438428165,2019-03-15 13:10:44,b'@carolecadwalla @OwenJones84 @afneil Wow. This is a disgusting thing to say',0,3,0,0,Labour,-0.0258
1106540700479438850,2019-03-15 13:00:36,b'@carolecadwalla @OwenJones84 @afneil Trying to suggest Owen is somehow implicated in the murder of 49 because of Br\xe2\x80\xa6 https://t.co/GyLH6Qh6l3',2,32,0,1,Labour,-0.6908
1106539632177676288,2019-03-15 12:56:21,b'@carolecadwalla @OwenJones84 @afneil Can you not let a terror attack happen without making about Brexit and yourself?',6,274,0,0,UKIP,-0.7579
1106539406159241216,2019-03-15 12:55:27,"b'@carolecadwalla @OwenJones84 @afneil Why the *hell* are you dragging non-involved people into this?\n\n""This is bad.\xe2\x80\xa6 https://t.co/C0x8PxY7XG'",0,5,0,1,UKIP,-0.7579
1106538440747900928,2019-03-15 12:51:37,b'Pointing the finger at Owen is a galaxy take Carole. And this has nothing to do with \xe2\x80\x9cBrexit crimes\xe2\x80\x9d get a fucking\xe2\x80\xa6 https://t.co/T03swYba1j',11,136,0,1,Non-Aligned,0.34
1106524697443868673,2019-03-15 11:57:00,"b""2,000+ kids at the Brighton youth #ClimateStrike are shutting down the centre of town to the sound of 'Oh Jeremy Co\xe2\x80\xa6 https://t.co/7kArWyYKDm""",1349,3709,0,1,Green,0.0
1106246268488216577,2019-03-14 17:30:38,b'Agree but remember Kyle/Wilson amendment changes the terms of the argument - so its not as clear cut as Brextreemis\xe2\x80\xa6 https://t.co/h2u6P9DJlU',2,14,0,1,Labour,-0.25
1106209735307677696,2019-03-14 15:05:27,"b'@OwenJones84 @carolecadwalla yep, in absence of people visibly going to prison the political problem remains. And t\xe2\x80\xa6 https://t.co/zKBuvo8kaz'",4,59,0,1,Green,-0.5859
1106183405249744897,2019-03-14 13:20:50,"b'Mark Francois is an idiot, but this is a dig I\xe2\x80\x99ve seen a lot of political journalists making, which is a bad take f\xe2\x80\xa6 https://t.co/i3sefgOZgZ'",23,277,0,1,Green,-0.7783
1105935784828379136,2019-03-13 20:56:53,b'\xe2\x80\x9cthe prospects of compromise have been devastatingly undermined. But it surely remains the best hope of bringing Br\xe2\x80\xa6 https://t.co/RR7ww6QIdn',1,9,0,1,LibDem,0.891
1105820383192760322,2019-03-13 13:18:19,b'I have no issue with people challenging cross party @Commonswomequ Report-unfortunately sometimes this becomes pers\xe2\x80\xa6 https://t.co/x2Aj8OKDsZ',22,62,0,1,LibDem,0.0
1105766489301360640,2019-03-13 09:44:09,b'APOLOGISE TO THE NATION YOU PILLOCK! \xf0\x9f\x99\x84\nhttps://t.co/phADcpPddL',606,2443,1,0,Non-Aligned,0.0
1105601695231500289,2019-03-12 22:49:19,"b'Lol, cue all the complaints about ""pile on"" @OwenJones84 after this shit quote tweet https://t.co/2ZQa0LnmAW'",0,2,0,1,Green,-0.7003
1105527805989842945,2019-03-12 17:55:43,b'Apparently Frances hasn\xe2\x80\x99t directed anyone to my profile... but just happens to having a disgusting convo with the g\xe2\x80\xa6 https://t.co/qdDOrqAPGd',36,208,0,1,UKIP,-0.5994
1105481539587063808,2019-03-12 14:51:52,b'@AbiWilks @OwenJones84 this describes like 75% of aggro-centrist twitter lol',1,30,0,0,Green,0.6486
1105467669862588416,2019-03-12 13:56:45,"b'Not a bad option? Conservatives were 20 points + ahead of Labour at the last election, and ended up losing seats.\nhttps://t.co/8Pp78Nxbke'",0,10,0,1,Conservative,-0.7351
1105428794540769280,2019-03-12 11:22:17,"b""@LauraMStuart9 @OwenJones84 @PeoplesMomentum @jewdas To quote Atzmon 'As it happened, it took me many years to unde\xe2\x80\xa6 https://t.co/DeBlU9CGLY""",0,3,0,1,Labour,0.0
1105268965134221312,2019-03-12 00:47:10,"b'It really twists my melon how many people seem to really take a lot of pleasure out of, and put rather a lot of ene\xe2\x80\xa6 https://t.co/iayS2Mg1Hr'",3,218,0,1,Labour,0.0
1105183015557361665,2019-03-11 19:05:38,b'Hey @francesweetman \xf0\x9f\x91\x8b You\xe2\x80\x99ve been pushing it hard today that Owen Jones has been pretending to be Working Class. Tr\xe2\x80\xa6 https://t.co/eElbk6Lybc',39,308,0,1,Conservative,0.1531
1105105597802954752,2019-03-11 13:58:01,"b'Not only is @francesweetman desperate for attention, she\xe2\x80\x99s also a pathological liar. Here she claims to have been \xe2\x80\x9c\xe2\x80\xa6 https://t.co/5mwwQ5CuoW'",50,217,0,1,Non-Aligned,-0.5106
