id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Sentiment
969542543468847106,2018-03-02 11:58:50,b'I feel like the relationship I have with my cat is deteriorating rapidly rn because every time I pet her I think I\xe2\x80\xa6 https://t.co/Atpwj8OvWQ',0,8,0,1,Non-Aligned,0.3612
967883837857501184,2018-02-25 22:07:44,"b'$100,000 RAISED IN 5.5 HOURS!!!\nYou are all incredible and I could not be happier. Thank you so much for helping ou\xe2\x80\xa6 https://t.co/73QTJVefZ0'",4741,44617,0,1,Green,0.8225
967855382218661889,2018-02-25 20:14:39,"b""My God it's perfect! https://t.co/Xsahq5BsJD""",1176,12674,1,0,Non-Aligned,0.7003
967852651592470531,2018-02-25 20:03:48,"b""It's a mess, but it's OUR mess! https://t.co/VzJu1KbOoR""",681,7782,1,0,LibDem,-0.6124
966298034978959361,2018-02-21 13:06:19,"b'Today\xe2\x80\x99s Falcon launch carries 2 SpaceX test satellites for global broadband. If successful, Starlink constellation will serve least served.'",10693,73274,0,0,Non-Aligned,0.5719
963777962083602432,2018-02-14 14:12:26,b'Have a good Valentine\xe2\x80\x99s Day everyone! Share the love today not only with other people but also yourself! You all deserve happiness \xe2\x9d\xa4\xef\xb8\x8f',4054,31757,0,0,Labour,0.8519
963531930514939904,2018-02-13 21:54:48,b'They\xe2\x80\x99re doing a Spyro Trilogy remaster?! HELL YEAH!',1996,27693,0,0,Non-Aligned,-0.5267
961783654438572032,2018-02-09 02:07:46,b'Sneak peek of me kicking stunt guys ass!! (He made me look cool!) https://t.co/nj1ju83i1e',6265,45379,1,0,Non-Aligned,-0.296
961198760561971200,2018-02-07 11:23:37,"b""Overwhelmed and inundated with love today! Thank you all very much! I appreciate you all immensely and I'm going to\xe2\x80\xa6 https://t.co/22xSWEUkNh""",2456,37537,0,1,Green,0.7717
960992715579125760,2018-02-06 21:44:52,"b'View from SpaceX Launch Control. Apparently, there is a car in orbit around Earth. https://t.co/QljN2VnL1O'",168185,474417,1,0,Non-Aligned,0.0
960982548275974144,2018-02-06 21:04:28,b'Unbelievable.  #falconheavy',0,2,0,0,Non-Aligned,0.0
960980119312453632,2018-02-06 20:54:49,b'Falcon Heavy side cores have landed at SpaceX\xe2\x80\x99s Landing Zones 1 and 2. https://t.co/oMBqizqnpI',74183,228758,1,0,Non-Aligned,0.0
960977977772093440,2018-02-06 20:46:18,b'Liftoff! https://t.co/2ypESsi1sF',47080,168312,1,0,Non-Aligned,0.0
960572779534962690,2018-02-05 17:56:11,b'...in Lilac Purple. https://t.co/p506mqDci4',454,1413,1,0,Non-Aligned,0.0
919145956041478144,2017-10-14 10:20:47,"b'https://t.co/s9ag0NBMlk\n\nnew home screen, credits to https://t.co/uISX9LcOdS'",0,3,0,2,Labour,0.3818
915349508829069313,2017-10-03 22:55:03,b'Ask more of your phone. Watch the #madebygoogle livestream at 5pm \xe2\x86\x92 https://t.co/ayPDv7dggh https://t.co/1OGzOzvegm',427,1859,1,1,Labour,0.0
914939697926942720,2017-10-02 19:46:37,b'These are the Google Pixel 2 and Pixel 2 XL https://t.co/cXCs560jNH https://t.co/f3P47aeZ2I',1412,3270,1,1,Non-Aligned,0.0
868469088594653185,2017-05-27 14:09:00,b'Hype hype! If you want the chance to win a @SyndicateOG T-Shirt! \nSimply retweet this tweet &amp; be sure to be followi\xe2\x80\xa6 https://t.co/OJ9eOH49q9',7537,3223,0,1,Conservative,0.7506
844502230673899520,2017-03-22 10:53:16,b'Having an amazing time on the tour so far. Looking forward to doing a gig on my birthday tomorrow... should be fun\xe2\x80\xa6 https://t.co/NakTLmog9i',47,487,0,1,SNP,0.0
823805815488331776,2017-01-24 08:13:06,"b""Was going on Good Morning Britain, didn't realise  @piersmorgan was host. Won't go on with him after his comments about #WomensMarch""",62317,236761,0,0,UKIP,0.4404
809108244711043073,2016-12-14 18:50:12,b'The abominimanable snowmun https://t.co/muwsMg6V0M',37,529,1,0,Non-Aligned,0.0
804783995477196800,2016-12-02 20:27:11,b'RT &amp; FOLLOW for the chance to win a piece of limited edition artwork drawn by @ProSyndicate \xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbchttps://t.co/5qtlHUupJW',1587,729,0,1,Non-Aligned,0.5859
771723287495794688,2016-09-02 14:55:44,b'I beat the jet lag and have inhaled copious amounts of breakfast. feeling good and ready for PAX! \xf0\x9f\x8e\xae\xf0\x9f\x8e\x9f\xf0\x9f\x99\x83',264,3463,0,0,Non-Aligned,0.128
771062065461137409,2016-08-31 19:08:16,"b'Bit spicy, Selasi...? \xf0\x9f\x98\xb3  #GBBO https://t.co/qYId8HzJHM'",128,276,1,0,Non-Aligned,0.0
771060548528115712,2016-08-31 19:02:15,"b""Christ, Melanie on her own AND it's fucking raining.\n\n#GBBO""",12,24,0,0,Non-Aligned,-0.5423
764036570936598528,2016-08-12 09:51:28,b'Retail workers will know the struggle... https://t.co/6NZjUOm8c7',595,1182,1,0,Labour,0.0
763455527393357824,2016-08-10 19:22:36,b'I really do appreciate it when you guys share the vlogs wth your friends &amp; family \xf0\x9f\x98\x8a so awesome to see the community grow \xf0\x9f\x92\x99',296,1971,0,0,Non-Aligned,0.25
763377420363788288,2016-08-10 14:12:14,b'#LifeOfTom Edinburgh meet up was absolutely INCREDIBLE! I love Scotland \xf0\x9f\x92\x99\xf0\x9f\x91\x8f https://t.co/JKRTs5CqLR',873,5910,1,0,SNP,0.6369
751366467376050177,2016-07-08 10:45:00,"b'""Working from home"" - Translation: Watching tennis from home'",707,2072,0,0,Green,0.0
738805691528318976,2016-06-03 18:52:57,b'Just heard that Norway will ban new sales of fuel cars in 2025. What an amazingly awesome country. You guys rock!! https://t.co/uAXuBkDYuR',17668,30555,1,0,Green,-0.5574
728583269076242432,2016-05-06 13:52:42,"b'Launch trajectory of Japanese commercial satellite JCSat-14, enroute to 36,000 km above Earth https://t.co/QHiiMdMMJ3'",4457,13049,1,0,Non-Aligned,0.0
723982820457218049,2016-04-23 21:12:10,"b""I never realised how expensive drinks like Rum, Scotch, Whiskey etc was. It's literally a joke! Now I know why people drink in pubs instead""",0,1,0,0,UKIP,0.5719
723662776321740800,2016-04-23 00:00:25,"b'Even Stormwind won\xe2\x80\x99t be safe from the #OldGods! Behold, the new game board coming with Patch 5.0! #Hearthstone https://t.co/PC8NJICoUT'",531,1331,1,0,Non-Aligned,0.4404
721443011356266497,2016-04-16 20:59:52,"b'With @blakinola @SkyWilliams, hi @Dyrus @nothingxs\n\nOreo cookie! https://t.co/nZN5hB0vpM'",58,455,1,0,Non-Aligned,0.0
719937666188349440,2016-04-12 17:18:10,b'Time to go try to help a business who has a dark entity terrorizing their basement. Another day at the office #GhostAdventures',253,1691,0,0,Non-Aligned,0.1779
714292206601940992,2016-03-28 03:25:07,b'LOOK AT THE LITTLE SMILE https://t.co/52qRFhz34R',2912,8719,1,0,Non-Aligned,0.3612
714113555096846336,2016-03-27 15:35:13,"b""omgosh @GameOfThrones sent us a chocolate DRAGON EGG it's so beautiful idk whether to eat it or make out with it https://t.co/PZCjp2OZbe""",19623,77179,1,0,Non-Aligned,-0.1027
711587417149480960,2016-03-20 16:17:15,b'DrHippi Leeeeroooys his way into the finals with a 3-0 win! Pokrovac is unfortunately out of the competition. #HCT\nhttps://t.co/prfX2glIl2',186,180,0,1,Non-Aligned,0.5859
697550757307027457,2016-02-10 22:40:35,b'@NZXT I broke the dust filter on my h440. Sad times. Where can I get a replacement? Xoxo',0,1,0,0,LibDem,-0.2263
691686875359264771,2016-01-25 18:19:36,"b""@AzureSupport I'd rather dig a tunnel to bill gates himself, with a spork, than use one of those help forms again. No offence.""",0,1,0,0,Green,0.4019
691685637360066561,2016-01-25 18:14:41,b'@AzureSupport still not completely sure how to get a student subscription added to my azure account. I do have dreamspark already.',0,1,0,0,Non-Aligned,0.3182
690239166836281345,2016-01-21 18:26:56,"b'@AzureSupport im currently on the free trial for azure, is there an obvious way to activate the student subscription? Or just pay as you go.'",0,1,0,0,Non-Aligned,0.4404
690228116611076097,2016-01-21 17:43:01,b'@AzureSupport got another support email thanks.',0,1,0,0,Labour,0.6369
690223396974632960,2016-01-21 17:24:16,b'@msdevUK  the student verification email I get says the resource is unavailable at this time. Been so for more than a week. Help?',0,1,0,0,Labour,0.4019
690223316100071424,2016-01-21 17:23:56,b'@msdev  the student verification email I get says the resource is unavailable at this time. Been so for more than a week. Help?',0,1,0,0,Labour,0.4019
690222811298861056,2016-01-21 17:21:56,b'@Azure the student verification email I get says the resource is unavailable at this time. Been so for more than a week. Help?',0,1,0,0,Labour,0.4019
687535908401344513,2016-01-14 07:25:09,"b""how's 2016 treating you so far? https://t.co/F67I2U2uzv""",1744,3236,1,0,LibDem,0.4019
687415089381687296,2016-01-13 23:25:03,"b""I think I'm in love. \xf0\x9f\x90\xb6\xf0\x9f\x98\x8d https://t.co/FBoar4yBdf""",1217,3644,1,0,Non-Aligned,0.6369
676476798331256832,2015-12-14 19:00:11,b'Incoming! #StarWars: #TheForceAwakens arrives in 4 days. Get your opening weekend tickets now!\nhttps://t.co/vIFfM3CG5N',1566,2055,0,1,Conservative,0.0
675713050490507266,2015-12-12 16:25:20,"b""@NZXT it's finished,  full gaming setup tour coming soon. https://t.co/wG1e9oKMug""",4,41,1,0,Non-Aligned,0.0
674302458072559617,2015-12-08 19:00:08,b'Hold on! There are only 10 days left until #StarWars: #TheForceAwakens. https://t.co/p8oH8gYO1f',3510,4343,1,0,Non-Aligned,0.0
674254493580705792,2015-12-08 15:49:32,"b""I will never understand how some people can just treat others like shit and think it's acceptable""",0,2,0,0,Non-Aligned,-0.1921
674227269330673664,2015-12-08 14:01:22,b'@pudgee_ I like kiwifruits',0,1,0,0,Non-Aligned,0.3612
671007532954071040,2015-11-29 16:47:17,"b'Human, I require your assistance. https://t.co/qI0V1Lajjp'",806,1745,1,0,Non-Aligned,0.0
670750776394952704,2015-11-28 23:47:01,"b'Netflix data shows that viewers became hooked on ""Breaking Bad"" 2 episodes in, ""Mad Men"" 6 episodes in, and ""House of Cards"" 3 episodes in.'",368,1150,0,0,Non-Aligned,-0.7717
670645885412507648,2015-11-28 16:50:13,"b""Evening, all! Apologies for any delay in response here on Twitter. We're working hard in-store to sort everyone out with Black Friday loot!""",0,1,0,0,SNP,-0.4019
669425327085453312,2015-11-25 08:00:09,"b""It's a Honey and Almond Hot Chocolate kinda day. #RedCups #EveryDay https://t.co/Ajl63XUSo1""",452,1819,1,0,Non-Aligned,0.0
669143596558323712,2015-11-24 13:20:40,"b""Oh sure, screaming on a coaster is acceptable, but as soon as we start doing it in the office it's 'inappropriate' and 'unprofessional'...""",26,75,0,0,Non-Aligned,0.296
669090772831051776,2015-11-24 09:50:46,b'@pudgee_ Jones?',0,1,0,0,Non-Aligned,0.0
668925987128610817,2015-11-23 22:55:58,b'Snowdown Preview | #LeagueofLegends | https://t.co/JLAbnnuBnd https://t.co/NDhSbIE7Dc',161,326,1,1,Non-Aligned,0.0
668873820363624448,2015-11-23 19:28:40,b'May the click Force be with you. https://t.co/wGFPkBjIBG',120,581,1,0,Non-Aligned,0.0
668752176584462337,2015-11-23 11:25:18,"b""it's his first time in the snow! https://t.co/DBvFrswEeM""",2779,5736,0,1,Non-Aligned,0.0
668710003042328576,2015-11-23 08:37:43,b'Best Christmas jumper ever. https://t.co/Qdhyu6uoR4',862,2245,1,0,Labour,0.0
668132446064406528,2015-11-21 18:22:43,b':0 https://t.co/tuUP3C3kDp',37,423,1,0,Non-Aligned,0.0
668051624766611458,2015-11-21 13:01:33,b'@dbrandSkins shiny. https://t.co/nPxOd6zGhG',0,1,1,0,Non-Aligned,0.0
668027340962836480,2015-11-21 11:25:04,b'dogs make life better https://t.co/tBhqLhvRQk',2458,4715,1,0,Non-Aligned,0.4404
664544782740418560,2015-11-11 20:46:37,"b'Look out, #BB8! That little @sphero is going to cause us a lot of trouble.\nhttps://t.co/CXoXT0J8o9'",936,1758,0,1,Non-Aligned,0.0
662956513246453760,2015-11-07 11:35:24,b'The GAME Team #JoinForces with Hulkbuster and Ultron in @DisneyInfinity 3.0! Straight from Stark Industries: https://t.co/5qBg7GCLiC',9,25,0,1,Non-Aligned,0.2263
662951683924840448,2015-11-07 11:16:13,b'Fallout 4 beer. https://t.co/T2ao5K3oFU',286,980,1,0,Non-Aligned,0.0
657962751655084032,2015-10-24 16:51:59,"b'Congratulations New Zealand, taking out South African 20-18 in the semi finals. #RWC2015 draws to a close after NZ destroyed us in 2nd half.'",3,57,0,0,Non-Aligned,-0.5423
657959805466877952,2015-10-24 16:40:16,b'After game. #Faker &amp; #Easyhoon are shaking\xc2\xa0hands \xf0\x9f\x98\x84\n#Worlds #SKTWIN https://t.co/fljVfQcTBM',171,320,1,0,Non-Aligned,0.0
657959660041936896,2015-10-24 16:39:41,b'Will SKT sweep or will Origen start a comeback? Picks &amp; bans are about to begin. #Worlds\n\nhttps://t.co/UNRhCENmcW https://t.co/jMtLYN57Rt',113,229,1,1,Non-Aligned,-0.5574
657956132242247681,2015-10-24 16:25:40,"b'#Worlds Semi #SKTT1 vs Origen\nG2 MaRin-Renekton, Bengi-Jarvan, Easyhoon-Orianna, Bang-Sivir, Wolf-TahmKench #SKTWIN https://t.co/2Jrmqa1Uff'",87,154,1,0,Non-Aligned,0.0
656133145469677568,2015-10-19 15:41:46,b'This photo really captures the essence of my job. #Worlds in London was fantastic! Thank you UK for the banter :D http://t.co/ZWS5BeLOBe',48,509,1,0,SNP,0.3612
655372112421482500,2015-10-17 13:17:42,b'Which player or lane will have the biggest impact today and why? #Worlds',34,168,0,0,Conservative,0.0
655330500949757952,2015-10-17 10:32:21,b'Good luck @FNATIC ! http://t.co/Cf7j8GHmxs',845,1368,1,0,SNP,0.4588
655325944828329984,2015-10-17 10:14:15,b'Only 3 hours to go until #Worlds kicks off today! \nAre you ready for Fnatic vs. EDG?\n\nhttps://t.co/UbrUDX7zgw',158,243,0,1,Non-Aligned,0.0
655321562497851392,2015-10-17 09:56:50,"b""Don't forget that today's #worlds quarter final starts in 3 hours from this tweet 1400 local time. That's 3 hours earlier than yesterday.""",18,92,0,0,Conservative,-0.2263
655309172741918720,2015-10-17 09:07:36,b'What are eSports? \xe2\x9e\xa1\xef\xb8\x8f http://t.co/enrhwKBCos \xe2\x9e\xa1\xef\xb8\x8f Then watch #worlds live from 2pm http://t.co/VGC5NThygK #bbcesports http://t.co/XX9zh79PGv',124,138,1,2,Labour,0.0
654990799009161218,2015-10-16 12:02:30,b'Only 4 hours until #Worlds kicks off again with the 2nd Quarterfinal: SK Telecom T1 vs. ahq e-Sports Club! http://t.co/3jVoocDeRM',180,403,1,0,Non-Aligned,0.0
654718460228820992,2015-10-15 18:00:19,"b'If you\xe2\x80\x99re going to ride the log flume @THORPEPARK, do it in style yeah? http://t.co/Uvw6W2agdd'",3,17,1,0,Non-Aligned,0.296
654246368890998784,2015-10-14 10:44:24,b'Proper fish and chips from a local chippy. http://t.co/lF5uW0kH1W',1,124,1,0,Conservative,0.0
654235658559557632,2015-10-14 10:01:50,"b""We're playing host to @WelshRugbyUnion today - have fun guys! #RWC2015 http://t.co/JY32DSGyme""",19,57,1,0,Labour,0.6908
653514472527675392,2015-10-12 10:16:06,"b'Dr. Dre wants to do a huge tour of Europe with his closest collaborators Eminem, Snoop Dogg and Kendrick Lamar. http://t.co/ooE0Lmom5e'",452,668,0,1,Non-Aligned,0.3818
653192312697323520,2015-10-11 12:55:57,b'http://t.co/kqJURYGI8s',1385,2191,1,0,Non-Aligned,0.0
653135365667094528,2015-10-11 09:09:40,b'This is it. The battle of NA vs EU. There can only be one winner.\n\nSKT',237,589,0,0,Non-Aligned,0.0
647148002675699712,2015-09-24 20:38:01,"b""It's September... http://t.co/1TAj5VlcOM""",0,4,1,0,LibDem,0.0
645161000568770560,2015-09-19 09:02:23,b'Moving day!! #Uni #bournemouth #movingday',0,1,0,0,Conservative,0.0
640787788749742080,2015-09-07 07:24:48,b'eurgh. monday.',1105,3976,0,0,Non-Aligned,0.0
639058623004569600,2015-09-02 12:53:43,"b""Keanu reeves is 51 today. Keanu and federer is my ideal threesome. I'd settle for one on one though. #gayforkeanu #gayforfederer""",0,2,0,0,Non-Aligned,0.5267
639040085640540160,2015-09-02 11:40:03,"b""ASUS' spikey router promises the 'world's fastest WiFi' http://t.co/omKdH65c95 http://t.co/2b1cNvs9hu""",89,78,1,1,Conservative,0.0
638778021663666176,2015-09-01 18:18:42,"b""Have just heard that James S Potter has been Sorted (to nobody's surprise) into Gryffindor. Teddy Lupin (Head Boy, Hufflepuff) disappointed.""",84367,106900,0,0,SNP,-0.0772
638641255094853632,2015-09-01 09:15:15,"b""I'm in Edinburgh, so could somebody at King's Cross wish James S Potter good luck for me? He's starting at Hogwarts today. #BackToHogwarts""",109681,130230,0,0,SNP,0.8225
635782768891457536,2015-08-24 11:56:39,"b""@pudgee_ I'm supporting the Scottish rugby team. The more support they get, the more THEY WILL FUCK OTHER PEOPLE UP WITH RAGE.""",0,1,0,0,SNP,-0.4019
635213187235872768,2015-08-22 22:13:20,b'@IslamAmish must not be the pro version then ;)',0,2,0,0,LibDem,0.0
634674516501897216,2015-08-21 10:32:51,b'Happy Birthday @KaeyiDream! &lt;3 http://t.co/cq0Ql4lBFU',9,138,1,0,Non-Aligned,0.0
633698639131602944,2015-08-18 17:55:03,b'fav for DM (Drus meat) http://t.co/bX5iG6pT3l',60,519,1,0,Non-Aligned,0.0
631904003010506752,2015-08-13 19:03:49,b'@pudgee_ so stop reading this and go out basically. The guys a business genius.',0,1,0,0,Non-Aligned,-0.296
631902750419369984,2015-08-13 18:58:50,b'@pudgee_ interesting. And what is in this book.',0,1,0,0,Non-Aligned,0.4588
631902437322964992,2015-08-13 18:57:35,b'@pudgee_ famous for what.',0,1,0,0,Non-Aligned,0.0
631900631943483392,2015-08-13 18:50:25,b'@pudgee_ @MarcusButler who the fudge is Marcus butler.',0,1,0,0,Non-Aligned,0.0
631151196972163072,2015-08-11 17:12:26,"b""Listening to @DONBROCO's new album on the way to rehearsals, it's pretty rad! Go check it out https://t.co/fOiB9hzc47 http://t.co/X8BvYO7YEo""",0,16,1,1,Non-Aligned,0.0
631105934102818817,2015-08-11 14:12:34,b'just found out #HelloLife is the number one best seller again this week \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80 incredible guys. thanks so much for buying the book!',795,4156,0,0,Non-Aligned,0.7906
631045431393419264,2015-08-11 10:12:09,"b'So long, England! http://t.co/lbBFYTGedS'",20,442,1,0,Conservative,0.0
630301673815154688,2015-08-09 08:56:44,b'goooood morning beautiful people \xf0\x9f\x98\x80',887,5139,0,0,Conservative,0.0
630044144250060800,2015-08-08 15:53:24,"b""It's actually a Hitman tie :P Figured I would try it out and see if people noticed haha. https://t.co/oUYeK34e7R""",6,53,0,1,SNP,0.4588
629965400801984512,2015-08-08 10:40:30,"b""Congratulations to @englandcricket on a fantastic victory in the #Ashes Series - we're proud to be supporting you http://t.co/iw68ZOpM7X""",117,186,1,0,Labour,0.7003
629962818759081984,2015-08-08 10:30:14,"b""I'm such a natural in front of the camera. http://t.co/knuBn4R34m""",32,211,1,0,Non-Aligned,0.0
629764933014716417,2015-08-07 21:23:55,"b""who's having a wild night in reading hello life?""",608,3802,0,0,Non-Aligned,0.0
629552421249921024,2015-08-07 07:19:28,b'So early for work.',0,1,0,0,Non-Aligned,0.0
629207079581040640,2015-08-06 08:27:12,"b""The Kaeyi's Dreamlings Tshirt is back ! We moved to redbubble so there is now more selection for you\xe2\x80\xa6 https://t.co/SBSjWZ7oHu""",2,42,0,1,Non-Aligned,0.0
629178128175398912,2015-08-06 06:32:09,b'Left-handed people process things faster than righties while playing computer games or sports.',1607,2409,0,0,Non-Aligned,0.34
629170549877514240,2015-08-06 06:02:03,"b'The last episode of Breaking Bad is #62 \xe2\x80\x94 the 62nd element on the Periodic Table, samarium, is used to treat lung cancer.'",1847,3664,0,0,Conservative,-0.7351
628608011611860992,2015-08-04 16:46:43,"b""just found out hello life is this weeks number one best selling book. honestly can't believe that thank you so much \xf0\x9f\x98\x80 http://t.co/TNWenQJzdO""",1296,6848,1,0,Non-Aligned,0.5252
627488681125892096,2015-08-01 14:38:54,"b""genuinely meeting you guys on the book tour makes me so happy, it's so nice to chat and see the faces of the people watching my videos :)""",717,3672,0,0,Non-Aligned,0.4215
627457332579049472,2015-08-01 12:34:20,"b""it's saturday... today is the perfect day for you to go into a shop and buy my book. tweet me a picture using #HelloLife \xe2\x98\xba\xef\xb8\x8f""",644,3982,0,0,Non-Aligned,0.5719
626697656002322432,2015-07-30 10:15:39,"b""I've got a job I've got a job I've got a job.\nHaircut, clean jeans and practice driving again. Forrrrwaaaaaaaard!!""",9925,24127,0,0,Green,0.4019
626693373240459264,2015-07-30 09:58:38,"b""I'm very excited to announce that Hammond, May and I have signed a deal with .@AmazonVideo""",35667,53065,0,0,Labour,0.0
626622375887511552,2015-07-30 05:16:31,"b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 goodbye land of sun, kale and beautiful people \xe2\x9c\x88\xef\xb8\x8f hello land of rain, crumpets and sarcastic people \xf0\x9f\x87\xac\xf0\x9f\x87\xa7'",10937,38256,0,0,Labour,0.0
626518820463734784,2015-07-29 22:25:01,b'@Chri592 they are pretty. Would hope so for a grand+. But I need to do actual work on my computer so need something that will let me. ;)',0,1,0,0,Non-Aligned,0.7096
626468479579897856,2015-07-29 19:04:59,b'The new installation screen for windows is so.... Un-windowsy. I like it. #Windows10  #ThingsNobodyCaresAbout http://t.co/ow19AfoDZU',0,1,1,0,Non-Aligned,0.3612
626464080816144384,2015-07-29 18:47:30,b'Upgrading to windows 10. #ThingsNobodyCaresAbout',0,1,0,0,Non-Aligned,0.0
626453365426360320,2015-07-29 18:04:55,"b'""The spice must..."" wait, wrong space epic. R2 &amp; C-3PO Spice Shakers: http://t.co/qN1iWJNJLN http://t.co/HwVab4dvEK'",101,235,1,1,SNP,-0.4767
626376505258561537,2015-07-29 12:59:31,b'I had tacos for lunch and they were good. #ThingsNobodyCaresAbout',0,1,0,0,Non-Aligned,0.4404
625568813644263424,2015-07-27 07:30:02,b'Want to share? \xf0\x9f\x98\x8d #MangoPassionFruit #YoghurtFrappuccino http://t.co/LvtTj704jx',77,366,1,0,Non-Aligned,0.296
625187583597912064,2015-07-26 06:15:10,b'R2-D2 Laptop Mod For The PS4 http://t.co/ywmQZGB2kc',5,8,1,0,Non-Aligned,0.0
625054739395248128,2015-07-25 21:27:17,b'NA fights',19,148,0,0,Non-Aligned,-0.3818
625037080607899649,2015-07-25 20:17:07,"b""Who's excited for @DONBROCO's new album, Automatic? http://t.co/C0DDJ1Qoyk http://t.co/b8nKENiu2U""",31,102,1,1,Non-Aligned,0.0
624089592564740096,2015-07-23 05:32:08,b'A sleeping human brain can still understand the words being spoken around it.',606,1483,0,0,Non-Aligned,0.0
623707896870629376,2015-07-22 04:15:25,b'.@guilhermandrade @RekHearted http://t.co/uto4nQfIU3',81,382,1,0,Non-Aligned,0.0
623070792054652929,2015-07-20 10:03:47,b'@pudgee_ feel that',0,1,0,0,Non-Aligned,0.0
622848053268082688,2015-07-19 19:18:42,b'@pudgee_ @GeekyGet the dream',0,1,0,0,Non-Aligned,0.25
621800117226577920,2015-07-16 21:54:35,b'I think going to uni is going to make me realize who my true friends are...',0,3,0,0,Non-Aligned,0.7184
621775101764239360,2015-07-16 20:15:10,b'Tesla Model M http://t.co/G3Bm5ZepaA',5,8,1,0,Non-Aligned,0.0
619568980798369792,2015-07-10 18:08:50,"b'After his latest Centre Court masterclass, Roger Federer is closer still to another #Wimbledon record... http://t.co/tzIldvNdMi'",983,1220,1,0,Green,0.0
619248740805664768,2015-07-09 20:56:19,"b'So full of happiness, and regret. 68 chocolate coins will do that.'",0,1,0,0,Non-Aligned,-0.4215
619064370983763968,2015-07-09 08:43:42,b'@pudgee_ Goodbye! We hope to see you again soon.',0,1,0,0,Non-Aligned,0.4404
618892444478930944,2015-07-08 21:20:31,b'#choochoo',0,1,0,0,Non-Aligned,0.0
617716806757781504,2015-07-05 15:28:58,b'@pudgee_ @altontowers gift shop?',0,1,0,0,Non-Aligned,0.4404
617520846186397696,2015-07-05 02:30:17,b'@IslamAmish SPOTIFY M8',0,1,0,0,Non-Aligned,0.0
617520416328953856,2015-07-05 02:28:34,b'Free spotify. Danke.',0,1,0,0,Non-Aligned,0.0
617457396798091264,2015-07-04 22:18:09,"b""@pudgee_ yeah I do too, I hate it when people go to run across the road when there is a car that's really close to them as well""",0,1,0,0,Labour,-0.1027
617456250238930944,2015-07-04 22:13:36,b'@pudgee_ it would of served them right!',0,1,0,0,Non-Aligned,0.0
617398527568777216,2015-07-04 18:24:14,b'#GayForFederer.    Every year.',0,2,0,0,Non-Aligned,0.0
617398384413003776,2015-07-04 18:23:40,"b""He's like a majestic eagle.""",0,1,0,0,Non-Aligned,0.3612
617397420150943744,2015-07-04 18:19:50,b'Roger Federer you beautiful man.',0,1,0,0,Non-Aligned,0.0
617391987851960320,2015-07-04 17:58:15,b'@pudgee_ baa',0,1,0,0,Non-Aligned,0.0
617304669073854464,2015-07-04 12:11:16,"b'Cologne is blisteringly hot today but the show must go on.  Semi-Finals day, which NA and EU teams will clash in tomorrows Best of 5?'",0,15,0,0,Conservative,0.6369
