id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification
531218779368603650,2014-11-08 22:56:41,"b'RT @Ryan_Beckett_: #KainosCodeCamp Team Donut reunion III, awesome seeing you all again.  @bethany_rowan @CameronDoddss @Jonathan_hutson @b\xe2\x80\xa6'",4,0,0,0,Non-Aligned
525650202829811712,2014-10-24 14:09:09,b'RT @bethany_rowan: Just multi booting windows10 #thebetaversionofcourse on my laptop @OutcastsnRebels @Ryan_Beckett_ @JonathanHutson @Camer\xe2\x80\xa6',2,0,0,0,Non-Aligned
524670269869539329,2014-10-21 21:15:14,b'Current setup is kinda haphazard but it works haha http://t.co/fGQZIVwHCC',0,0,1,0,Non-Aligned
510056903003865088,2014-09-11 13:26:56,"b""RT @MyUNiDAYS: RT to WIN! We've got \xc2\xa3100 up for grabs to celebrate our 25% ASOS event \xe2\x80\x94 RT before midnight! #UNiDAYSXASOS http://t.co/zyr8b\xe2\x80\xa6""",4697,0,0,0,Non-Aligned
503918842310311936,2014-08-25 14:56:29,b'So apparently in aberdeen having a mcdonalds actually inside an ASDA is perfectly normal haha @CartneyPeter',0,1,0,0,SNP
503839331157823488,2014-08-25 09:40:32,b'Stage one of going to aberdeen university open day complete - get in car to go to airport. #faberdeen http://t.co/KBVkp39lhQ',0,1,1,0,Non-Aligned
502924566570995712,2014-08-22 21:05:35,b'RT @Ryan_Beckett_: CodeCamp reunion #TeamDonut. @KainosCodeCamp http://t.co/qeIjqcpPpn',6,0,1,0,Non-Aligned
502924453740023810,2014-08-22 21:05:08,"b'RT @bethany_rowan: such a good lil afternoon with team donut, favourite people ever'",2,0,0,0,Non-Aligned
498953582591610880,2014-08-11 22:06:18,b'RT @bethany_rowan: code camp friends are seriously my favourite people ever',1,0,0,0,Non-Aligned
498916685202853889,2014-08-11 19:39:41,b'RT @bethany_rowan: #johnnyforpresident @JonathanHutson',1,0,0,0,Non-Aligned
497798059892686848,2014-08-08 17:34:40,b'RT @bethany_rowan: feeling super proud and happy right now\xf0\x9f\x98\x84 #TeamDonut @KainosCodeCamp http://t.co/1utEbIyl0M',1,0,1,0,Conservative
497798012677390336,2014-08-08 17:34:29,b'RT @bethany_rowan: so gutted @KainosCodeCamp is over\xf0\x9f\x98\xad #TeamDonut',1,0,0,0,Non-Aligned
497797992116932610,2014-08-08 17:34:24,b'RT @bethany_rowan: #TeamDonut @KainosCodeCamp http://t.co/DYVTlQ5Ajx',2,0,1,0,Non-Aligned
497707439593385984,2014-08-08 11:34:35,b'RT @bethany_rowan: super proud of #TeamDonut @KainosCodeCamp @Ryan_Beckett_',2,0,0,0,Non-Aligned
497701402962305025,2014-08-08 11:10:35,b'RT @Ryan_Beckett_: Totally speechless! Thank you so much guys. #TeamDonut @KainosCodeCamp http://t.co/MnQZxnXvrN',4,0,1,0,Labour
497614834121584640,2014-08-08 05:26:36,b'RT @KainosCodeCamp: Packing up some of our swag for the #CodeCamp prizegiving tomorrow - good luck everyone! http://t.co/tyRpp7l9ER',8,0,1,0,SNP
497362518961291264,2014-08-07 12:43:59,b'RT @benmckillop1: @KainosCodeCamp @Ryan_Beckett_ #MentorGift http://t.co/iPiShX2Ftv',6,0,1,0,Non-Aligned
497362509943558145,2014-08-07 12:43:57,"b""RT @benmckillop1: What's that?? @Ryan_Beckett_ @KainosCodeCamp http://t.co/YMHBPyuN00""",4,0,1,0,Non-Aligned
496988525901127680,2014-08-06 11:57:52,"b""RT @KainosCodeCamp: Here's our @KainosSoftware mentors having fun at @KainosCodeCamp #CodeCamp2014 http://t.co/F2e2uMzI14""",10,0,1,0,Non-Aligned
496255715170725889,2014-08-04 11:25:57,"b""RT @KainosCodeCamp: It's the last Monday of CodeCamp 2014 and our campers are starting into development of their own apps! #planning http:/\xe2\x80\xa6""",5,0,0,0,Non-Aligned
496244762270502912,2014-08-04 10:42:25,b'RT @Ryan_Beckett_: #TeamDonut setting up Scrum on the whiteboards. @KainosSoftware @KainosCodeCamp http://t.co/2XsuNnGGbC',7,0,1,0,Non-Aligned
496244729303269377,2014-08-04 10:42:17,b'RT @benmckillop1: @KainosCodeCamp @Ryan_Beckett_ #TeamDonut SCRUM board! #RyanForBestMentor http://t.co/qH8QYen902',5,0,1,0,Non-Aligned
495312256604049408,2014-08-01 20:56:59,"b""RT @KainosCodeCamp: Did you know @Ryan_Beckett_ was a CodeCamper at last year's event? Read about his experiences since taking part here! h\xe2\x80\xa6""",4,0,0,0,Labour
495312230574211072,2014-08-01 20:56:53,"b""RT @KainosCodeCamp: Our CodeCampers are learning Java today, here's a picture of them hard at work! #developing http://t.co/jFQaVPhnoz""",7,0,1,0,Non-Aligned
495312076077015040,2014-08-01 20:56:16,b'RT @KainosCodeCamp: One of our mentors @Ryan_Beckett_ giving a talk about swift and letting the campers interact! #iOS http://t.co/d5XvC1DX\xe2\x80\xa6',5,0,0,0,Non-Aligned
495311912285241345,2014-08-01 20:55:37,b'RT @meganmcbrideee: Would u like a pair of google glasses??? http://t.co/bEZhm6njKw',2,0,1,0,Non-Aligned
495311713592692736,2014-08-01 20:54:49,b'Me and @CameronDoddss finished all the tutorials feel ready to start tackling our apps #TeamDonut @Ryan_Beckett_  @KainosCodeCamp',2,2,0,0,Non-Aligned
494524319276736512,2014-07-30 16:46:00,b'RT @Ryan_Beckett_: #TeamDonut Already have 2 app ideas. Very impressed with the ideas so far. @KainosCodeCamp',1,0,0,0,LibDem
494416028244639744,2014-07-30 09:35:41,b'RT @Ryan_Beckett_: #TeamDonut have a scrum setup on the Whiteboard- try not to copy *cough* Froyo *cough* @KainosCodeCamp http://t.co/2DnWG\xe2\x80\xa6',3,0,0,0,Conservative
464471462431055872,2014-05-08 18:26:40,"b'I entered to win a free @Diablo #TreasurePack to celebrate the 2nd anniversary of #D3RoS, and you can too! http://t.co/2JWQTFs0Yk #Tweet It!'",0,0,0,1,Non-Aligned
394978276247994368,2013-10-29 00:05:34,b'Plextor Geek\xe2\x80\x99s HalloWIN! http://t.co/dzJ5hDAuq6',0,0,0,1,Non-Aligned
344551821710348288,2013-06-11 20:28:50,b'Just decided that im going to get a ps4 just because of kingdom hearts 3',0,2,0,0,Non-Aligned
344544348102352897,2013-06-11 19:59:08,"b""Sitting at your desk and screaming at your brain telling it to absorb geography at 9o'clock in the evening definatly makes me sound sane :L""",0,0,0,0,UKIP
341657827183587329,2013-06-03 20:49:08,b'Looking at a geography past paper and thinking when the fuck will I need to know why the bed load of a fucking river changes\n#fuckgeography',0,0,0,0,Non-Aligned
340938056590831617,2013-06-01 21:09:01,b'Over 2500 left handed people are kill a year by using equipment meant for right handed people',0,0,0,0,Green
340933299608363008,2013-06-01 20:50:07,"b'Decided that this twitter account shall now be used for random facts so enjoy, Adolf Hitler was voted time magazines man of the year in 1938'",0,0,0,0,Conservative
337327596490604544,2013-05-22 22:02:20,b'Drank too much coke and now its worn off\n#sugarcrash',0,0,0,0,Non-Aligned
337324729725751296,2013-05-22 21:50:57,"b""Got 14 more physics video to watch before i'm ready for tomorrow\n#bored""",0,1,0,0,Non-Aligned
337277366948737024,2013-05-22 18:42:45,b'#killphysics',1,1,0,0,Non-Aligned
156449543980986368,2012-01-09 18:57:32,b'@LaurenL_mufc ;););););)',0,0,0,0,Non-Aligned
135485286946832384,2011-11-12 22:33:04,"b'@TobyTurner ohhh no now you will be coughing and sneezing things of darkness,redness and whiteness'",0,0,0,0,Non-Aligned
135458165302116353,2011-11-12 20:45:17,b'who knew jailbreaking ipods was so easy',0,0,0,0,Non-Aligned
133071883716407296,2011-11-06 06:43:04,b'@JannahGray hahahahahahaha okay lol xx',0,0,0,0,Non-Aligned
132981930684727296,2011-11-06 00:45:37,b'@JannahGray ohhhhhhhh any good ???',0,0,0,0,Non-Aligned
132979529688948736,2011-11-06 00:36:05,b'@JannahGray what is tmblr',0,0,0,0,Non-Aligned
132960331579404288,2011-11-05 23:19:47,b'@FINNCOMINGGGG that bad then',0,0,0,0,Non-Aligned
132959463031324674,2011-11-05 23:16:20,b'@FINNCOMINGGGG awwwk finn whats the matter',0,0,0,0,Non-Aligned
132945384656998400,2011-11-05 22:20:24,"b'sister comes in looking for help for science hw and she says ""name the life process in which an orgasm makes energy"" and im like organism :l'",0,0,0,0,Non-Aligned
128539796728590337,2011-10-24 18:34:10,b'fuck off rain',0,0,0,0,Non-Aligned
128088539773669376,2011-10-23 12:41:02,b'having a lazy sunday',0,0,0,0,Non-Aligned
127398771490430976,2011-10-21 15:00:08,b'22/23 in chemistry hell yeaaaaaaa',0,0,0,0,Non-Aligned
127279012006473728,2011-10-21 07:04:15,b'TGIFFFFF',0,0,0,0,Non-Aligned
127092318644875264,2011-10-20 18:42:24,b'@LaurenL_mufc why would you do such a thing lol',0,0,0,0,Non-Aligned
127091651758927872,2011-10-20 18:39:45,"b""@LaurenL_mufc you better be :'(""",0,0,0,0,Non-Aligned
127041495936147457,2011-10-20 15:20:27,b'omg the colmans gravy advert is the best add ever!!!!!',0,0,0,0,Labour
127027689172377600,2011-10-20 14:25:35,b'Bored shitless in biology...',0,0,0,0,Non-Aligned
126988510648471552,2011-10-20 11:49:54,b'Chillin in maths',0,0,0,0,Non-Aligned
126755612989198338,2011-10-19 20:24:27,"b""Trying to have a quick wee nap and suddenly the world is texting me thanks guys couldn't of texted me when I was bored :p""",0,0,0,0,SNP
126742657560100864,2011-10-19 19:32:58,b'@LaurenL_mufc hey hey you walked into a table lol',0,0,0,0,Non-Aligned
126742061448835072,2011-10-19 19:30:36,b'@LaurenL_mufc i walked into a door today lol',0,0,0,0,Labour
126741316162945024,2011-10-19 19:27:39,b'@LaurenL_mufc smart one',0,0,0,0,Non-Aligned
126732267543478272,2011-10-19 18:51:41,b'enjoying a delicious bagle',0,0,0,0,Non-Aligned
126719161790496768,2011-10-19 17:59:37,b'is fucked off',0,0,0,0,Non-Aligned
126707985803247616,2011-10-19 17:15:12,b'hahahahaha my sister got grounded because I forged a note for her lol',0,0,0,0,Non-Aligned
126692569756352512,2011-10-19 16:13:57,b'that thrill u get when u do a virus check and theres a virus and you murder the little son of a bitch',0,0,0,0,Non-Aligned
126557398751133696,2011-10-19 07:16:49,"b""Being a good big brother and forging my mothers hand writing in a note so she doesn't get a detention :')""",0,0,0,0,Non-Aligned
126385453317373952,2011-10-18 19:53:34,b'so tired',0,0,0,0,Non-Aligned
126308761861226496,2011-10-18 14:48:50,b'gym killed me today',0,0,0,0,Non-Aligned
126308543916810240,2011-10-18 14:47:58,b'@Sophiefmck agreed',0,0,0,0,Labour
125995830137208832,2011-10-17 18:05:21,b'bored to tears',0,0,0,0,Non-Aligned
125255304727379968,2011-10-15 17:02:46,b'@LaurenL_mufc woop woop',0,0,0,0,LibDem
125239979285811201,2011-10-15 16:01:52,b'feels abit sick thanks to having 4 cans of red devil and some cold pizza woopwoop',0,0,0,0,Non-Aligned
125185611282919424,2011-10-15 12:25:50,b'shall be going to the cinema tomorrow to watch real steel but i dont know if i want to see it so is there any other good movies out atm???',0,0,0,0,UKIP
124969892133863424,2011-10-14 22:08:38,b'@LaurenL_mufc you should of been out tonight lauren it was good craic',0,0,0,0,Non-Aligned
124924327173963777,2011-10-14 19:07:35,b'is away out',0,0,0,0,Non-Aligned
124882698689986560,2011-10-14 16:22:10,b'mums having party in are house tonight ohhh the joy...',0,0,0,0,LibDem
124860050165600256,2011-10-14 14:52:10,b'@FINNCOMINGGGG agreed',0,0,0,0,Labour
124738265420009472,2011-10-14 06:48:14,b'i swear see if my sister doesnt shut up im going to have to murder her',0,0,0,0,Non-Aligned
124734110919958528,2011-10-14 06:31:44,b'thank god its friday sleep in tomorrow :D',0,0,0,0,Non-Aligned
124604133935284224,2011-10-13 21:55:15,b'im harry potter \xcf\x9f:-)',0,0,0,0,Non-Aligned
124601056461209601,2011-10-13 21:43:01,"b'@Sophiefmck i had him in first year, i have mr.dowd'",0,0,0,0,Non-Aligned
124590950759665666,2011-10-13 21:02:52,b'@Sophiefmck see thats why i dont revise and if he says anything to me i just have to say i dont revise things i dont believe in',0,0,0,0,UKIP
124589737834053632,2011-10-13 20:58:02,b'@Sophiefmck agreed..... im atheist',0,0,0,0,Non-Aligned
124588222826283008,2011-10-13 20:52:01,b'@LaurenL_mufc yeaaaa plus ive been tired all day i think i might have like osteoporosis or something i probly dont but yanno',0,0,0,0,Non-Aligned
124587257737904128,2011-10-13 20:48:11,b'@LaurenL_mufc hey i built my bed side table today im proud they can build my wardrobe and drawers for me they seem happy enough anyways',0,0,0,0,LibDem
124587078456586240,2011-10-13 20:47:28,b'@essiemoo ahhh thats ok then i thought it was something epic',0,0,0,0,Non-Aligned
124586249020391425,2011-10-13 20:44:11,b'sitting lying in bed doing nothing as your mum and mums boyfriend are in my  room building a set of drawers :D they dont need help',0,0,0,0,Non-Aligned
124586024004370432,2011-10-13 20:43:17,"b""@essiemoo i know my ipods the same it sucks :'(""",0,0,0,0,Non-Aligned
124230630639796224,2011-10-12 21:11:05,b'Good night twitter this has been an good first day i look forward to tweeting you tomorrow :D',0,0,0,0,SNP
124227428469055488,2011-10-12 20:58:21,b'@LaurenL_mufc  lauren follow me',0,0,0,0,Non-Aligned
124226044487147522,2011-10-12 20:52:51,b'@LaurenL_mufc you better get one or i swear ;)',0,0,0,0,Non-Aligned
2349865430,2009-06-26 21:03:02,b'im on twitter',0,0,0,0,Non-Aligned
