id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Sentiment
1107747850845331456,2019-03-18 20:57:23,b'Our prayers are with the great people of South Dakota. We are staying in close contact with @GovKristiNoem and all\xe2\x80\xa6 https://t.co/oXOtL1Lofe',12593,57145,0,1,DUP,0.6249
1107746633230532608,2019-03-18 20:52:32,b'My team is staying in close contact with Governor Kim Reynolds (@IAGovernor) of Iowa and the local officials managi\xe2\x80\xa6 https://t.co/xnRGKec9DB',11016,52237,0,1,Non-Aligned,0.0
1107676046613274626,2019-03-18 16:12:03,b'https://t.co/sb4UfYkFWI',17287,53222,1,0,Non-Aligned,0.0
1107673256268623872,2019-03-18 16:00:58,b'GDP growth during the four quarters of 2018 was the fastest since 2005. This Administration is the first on record\xe2\x80\xa6 https://t.co/FBTIqGdEpe',21653,87119,0,1,Conservative,0.3818
1107659841538015232,2019-03-18 15:07:40,"b'Wow! A Suffolk/USA Today Poll, just out, states, \xe2\x80\x9c50% of Americans AGREE that  Robert Mueller\xe2\x80\x99s investigation is a\xe2\x80\xa6 https://t.co/iB5tuOThXA'",21956,92246,0,1,Conservative,0.0
1107637405010530305,2019-03-18 13:38:30,b'The Fake News Media is working overtime to blame me for the horrible attack in New Zealand. They will have to work\xe2\x80\xa6 https://t.co/Z9wFNCqFYf',29514,136149,0,1,Anti-UKIP,-0.8225
1107631297076305920,2019-03-18 13:14:14,b'Joe Biden got tongue tied over the weekend when he was unable to properly deliver a very simple line about his deci\xe2\x80\xa6 https://t.co/HCBKB5DZg0',22661,115359,0,1,Conservative,0.0
1107611445414510592,2019-03-18 11:55:21,b'93% Approval Rating in the Republican Party. Thank you!',31196,190631,0,0,DUP,0.3612
1107608921370513408,2019-03-18 11:45:19,"b'....are all coming back to the U.S. So is everyone else. We now have the best Economy in the World, the envy of all\xe2\x80\xa6 https://t.co/lIG2fQ9tWA'",18688,87177,0,1,Labour,0.6369
1107607058600349696,2019-03-18 11:37:55,"b'General Motors and the UAW are going to start \xe2\x80\x9ctalks\xe2\x80\x9d in September/October. Why wait, start them now! I want jobs t\xe2\x80\xa6 https://t.co/iaPqucQkWS'",17351,79449,0,1,Non-Aligned,0.0772
1107462671614570496,2019-03-18 02:04:11,b'MAKE AMERICA GREAT AGAIN!',47821,219527,0,0,Non-Aligned,0.6249
1107420505479528448,2019-03-17 23:16:38,"b'What the Democrats have done in trying to steal a Presidential Election, first at the \xe2\x80\x9cballot box\xe2\x80\x9d and then, after\xe2\x80\xa6 https://t.co/dUKlLdMm2A'",36094,127654,0,1,Anti-Green,-0.4939
1107408129619382277,2019-03-17 22:27:27,"b'Just spoke to Mary Barra, CEO of General Motors about the Lordstown Ohio plant. I am not happy that it is closed wh\xe2\x80\xa6 https://t.co/2u14Ul3CVA'",24253,112799,0,1,SNP,0.0
1107400008331116545,2019-03-17 21:55:11,b'RT @williamcraddick: Russiagate was designed in part to help the UK counter Russian influence by baiting the United States into taking a ha\xe2\x80\xa6',8968,0,0,0,LibDem,0.4019
1107399071377944576,2019-03-17 21:51:27,b'RT @JackPosobiec: Why did CNN cut her off after she destroyed their Islamophobia hoax? https://t.co/zYepQbVqn8',19195,0,1,0,Anti-UKIP,-0.7717
1107397523088527365,2019-03-17 21:45:18,"b'RT @JackPosobiec: \xe2\x80\x9cTeen stabbed about 100 times and set on fire in MS-13 murder, police\xc2\xa0say\xe2\x80\x9d https://t.co/Xrj1j9h7qe'",12633,0,0,1,Non-Aligned,-0.8979
1107397436602007557,2019-03-17 21:44:57,"b'RT @LindaSuhler: @realDonaldTrump @FoxNews @ArthelNeville @LelandVittert Absolutely true, President Trump. When those three show up, I turn\xe2\x80\xa6'",6768,0,0,0,UKIP,0.4215
1107397265105264641,2019-03-17 21:44:17,b'RT @SaraCarterDC: POWELL: Andrew Weissmann\xc2\xa0\xe2\x80\x94 The Kingpin Of Prosecutorial Misconduct \xe2\x80\x94 Leaves Mueller\xe2\x80\x99s Squad | The Daily Caller https://t.\xe2\x80\xa6',11935,0,0,0,LibDem,0.0
1107395796029370368,2019-03-17 21:38:26,"b""RT @WhiteHouse: Happy St. Patrick's Day! \xe2\x98\x98\xef\xb8\x8f https://t.co/GEGdysOWFB""",7142,0,1,0,Non-Aligned,0.0
1107395404885307392,2019-03-17 21:36:53,b'RT @parscale: David Urban: Trump\xe2\x80\x99s PA popularity no accident | https://t.co/mMJ65vRLhc https://t.co/0XfqEBl4p6',8316,0,0,2,UKIP,0.4215
1107395320596627457,2019-03-17 21:36:33,b'RT @LonewolfnDuke: @Lrihendry https://t.co/eVXFEQCkat',8274,0,1,0,Non-Aligned,0.0
1107395181534429184,2019-03-17 21:36:00,"b'RT @vmbb12: We have to fight back. They have not let up on President Trump, nor his supporters since they lost. They are losers, we are win\xe2\x80\xa6'",15461,0,0,0,Anti-UKIP,-0.6808
1107394745033261056,2019-03-17 21:34:16,b'RT @ChuckCallesto: REVEALED: Foreign Government Official Offered Hillary Campaign Dirt On Trump [Details] https://t.co/t9EMftRAIG',8334,0,0,1,Anti-Labour,-0.34
1107394732429402115,2019-03-17 21:34:13,b'RT @ChuckCallesto: BREAKING:  ==&gt; Minnesota Democrats make move to REMOVE Ilhan Omar from Congress...\n\nhttps://t.co/77LYHMQ96K',17423,0,0,1,Non-Aligned,0.2732
1107394098506485760,2019-03-17 21:31:42,b'RT @ChuckCallesto: Christopher Steele Admits Using Posts By \xe2\x80\x98Random Individuals\xe2\x80\x99 From CNN To Back Up Trump Dossier https://t.co/ejhRHBjoBV',8360,0,0,1,UKIP,0.2023
1107393950422388738,2019-03-17 21:31:06,b'RT @ChuckCallesto: President Trump Defends Judge Jeanine After Fox Censors Her Show https://t.co/NodG0t0w2I',11578,0,0,1,Anti-UKIP,-0.4588
1107392561675681792,2019-03-17 21:25:35,"b'RT @superyayadize: NPR Accidentally Admits Border Fences Are Effective - Over past several decades, migrants have turned to more rugged par\xe2\x80\xa6'",9897,0,0,0,Anti-LibDem,-0.3182
1107391827865489408,2019-03-17 21:22:40,b'RT @Lrihendry: Meghan MCCain took a swipe at Trump suggesting \xe2\x80\x9cno one will ever love you like they loved my father\xe2\x80\x9d WRONG Meghan! \n\nMillion\xe2\x80\xa6',17578,0,0,0,LibDem,0.8316
1107385751577088000,2019-03-17 20:58:32,b'Those Republican Senators who voted in favor of Strong Border Security (and the Wall) are being uniformly praised a\xe2\x80\xa6 https://t.co/g89d7smVPB',21535,91662,0,1,DUP,0.7184
1107345541724291072,2019-03-17 18:18:45,"b'Were @FoxNews weekend anchors, @ArthelNeville and @LelandVittert, trained by CNN prior to their ratings collapse? I\xe2\x80\xa6 https://t.co/CQssnACCYc'",21020,79752,0,1,UKIP,0.0
1107335457006866435,2019-03-17 17:38:40,"b'Democrat UAW Local 1112 President David Green ought to get his act together and produce. G.M. let our Country down,\xe2\x80\xa6 https://t.co/7TbP2f0gom'",15201,64112,0,1,Labour,0.0
1107278820267212801,2019-03-17 13:53:37,b'https://t.co/yvJpMzy3R4',13749,47839,1,0,Non-Aligned,0.0
1107276504415854592,2019-03-17 13:44:25,"b'....to the people that got you there. Keep fighting for Tucker, and fight hard for @JudgeJeanine. Your competitors\xe2\x80\xa6 https://t.co/Arc0iPLc26'",32260,113046,0,1,Anti-LibDem,-0.6808
1107273645196537857,2019-03-17 13:33:03,"b'....must stay strong and fight back with vigor. Stop working soooo hard on being politically correct, which will on\xe2\x80\xa6 https://t.co/c2EVgoNKta'",26566,104277,0,1,Conservative,0.0516
1107269978678611969,2019-03-17 13:18:29,"b'Bring back @JudgeJeanine Pirro. The Radical Left Democrats, working closely with their beloved partner, the Fake Ne\xe2\x80\xa6 https://t.co/iANGppppsq'",34905,108394,0,1,Non-Aligned,-0.4767
1107262810327785472,2019-03-17 12:50:00,b'Happy St. Patrick\xe2\x80\x99s Day! \xe2\x98\x98\xef\xb8\x8f https://t.co/WmuNzJSRr8',13637,69355,1,0,Non-Aligned,0.0
1107260609974943745,2019-03-17 12:41:15,b'So it was indeed (just proven in court papers) \xe2\x80\x9clast in his class\xe2\x80\x9d (Annapolis) John McCain that sent the Fake Dossi\xe2\x80\xa6 https://t.co/vuXGVxaT8m',33351,122631,0,1,Non-Aligned,-0.4767
1107256142584078336,2019-03-17 12:23:30,b'Report: Christopher Steele backed up his Democrat &amp; Crooked Hillary paid for Fake &amp; Unverified Dossier with informa\xe2\x80\xa6 https://t.co/hQQwvWctgm',19092,70876,0,1,Anti-UKIP,-0.4767
1107253742271901696,2019-03-17 12:13:58,"b'....Should Federal Election Commission and/or FCC look into this? There must be Collusion with the Democrats and, o\xe2\x80\xa6 https://t.co/eIt9NuN3S5'",19326,81630,0,1,Labour,0.0
1107250037854212096,2019-03-17 11:59:15,"b'It\xe2\x80\x99s truly incredible that shows like Saturday Night Live, not funny/no talent, can spend all of their time knockin\xe2\x80\xa6 https://t.co/6qJqiP3j2Q'",19578,101079,0,1,SNP,0.6486
1107032509827690496,2019-03-16 21:34:52,b'RT @realDonaldTrump: I\xe2\x80\x99d like to thank all of the Great Republican Senators who bravely voted for Strong Border Security and the WALL. This\xe2\x80\xa6',29396,0,0,0,UKIP,0.9413
1107032377673551872,2019-03-16 21:34:21,b'RT @realDonaldTrump: .....THIS SHOULD NEVER HAPPEN TO A PRESIDENT AGAIN!',29587,0,0,0,UKIP,0.0
1107032366000816129,2019-03-16 21:34:18,b'RT @realDonaldTrump: ....should never have been appointed and there should be no Mueller Report. This was an illegal &amp; conflicted investiga\xe2\x80\xa6',26784,0,0,0,Anti-Labour,-0.3182
1107032354491715585,2019-03-16 21:34:15,"b'RT @realDonaldTrump: So, if there was knowingly &amp; acknowledged to be \xe2\x80\x9czero\xe2\x80\x9d crime when the Special Counsel was appointed, and if the appoin\xe2\x80\xa6'",22605,0,0,0,Non-Aligned,-0.2023
1107032308626935808,2019-03-16 21:34:04,"b'RT @realDonaldTrump: \xe2\x80\x9cNew evidence that the Obama era team of the FBI, DOJ &amp; CIA were working together to Spy on (and take out) President T\xe2\x80\xa6'",33240,0,0,0,Non-Aligned,0.0
1107029377123057664,2019-03-16 21:22:25,b'How is the Paris Environmental Accord working out for France? After 18 weeks of rioting by the Yellow Vest Proteste\xe2\x80\xa6 https://t.co/GIfPBvVS75',25355,104428,0,1,Anti-UKIP,-0.5574
1107025689486737410,2019-03-16 21:07:46,"b'Google is helping China and their military, but not the U.S. Terrible! The good news is that they helped Crooked Hi\xe2\x80\xa6 https://t.co/HZR9VdsBgg'",25983,102516,0,1,Conservative,0.8074
1107024074184761344,2019-03-16 21:01:21,"b'Because the economy is so good, General Motors must get their Lordstown, Ohio, plant open, maybe in a different for\xe2\x80\xa6 https://t.co/bOCWl9EA2U'",15657,70042,0,1,Non-Aligned,0.4404
1107020360803909632,2019-03-16 20:46:36,b'Spreading the fake and totally discredited Dossier \xe2\x80\x9cis unfortunately a very dark stain against John McCain.\xe2\x80\x9d Ken St\xe2\x80\xa6 https://t.co/04XT5SvOXt',26134,97097,0,1,Anti-Conservative,-0.4767
1107001687208878085,2019-03-16 19:32:23,b'This is a National Emergency...\nhttps://t.co/AAKBuNW2ro',31633,104776,1,0,Non-Aligned,0.0
1106995964198428672,2019-03-16 19:09:39,"b'RT @WhiteHouse: Sheriff Hodgson: ""Mr. President, you have stood up and you\xe2\x80\x99ve taken the action. And the American people are behind you and\xe2\x80\xa6'",14288,0,0,0,UKIP,0.0
1106995952739667968,2019-03-16 19:09:36,"b'RT @WhiteHouse: Sheriff Louderback: ""The sheriffs and men and women of law enforcement in this room and across this nation owe you a debt o\xe2\x80\xa6'",11849,0,0,0,Anti-SNP,-0.3612
1106987911185162245,2019-03-16 18:37:39,b'RT @WhiteHouse: Attorney General Bill Barr: \xe2\x80\x9cThe crisis that we\xe2\x80\x99re dealing with today is right on our door step and it presents a real clea\xe2\x80\xa6',13327,0,0,0,Labour,0.0
1106973110786494466,2019-03-16 17:38:50,"b'Mark Morgan, Former Border Patrol Chief with great experience in Law Enforcement, really understands the subjects o\xe2\x80\xa6 https://t.co/Ay6GKh2Wh8'",12937,61390,0,1,UKIP,0.6249
1106969569057538048,2019-03-16 17:24:46,b'https://t.co/WQThgHWcg4',13820,42773,1,0,Non-Aligned,0.0
1106952458339786754,2019-03-16 16:16:46,b'Veto Message to the House of Representatives for H.J. Res. 46: https://t.co/9Z5JHAUv6N https://t.co/lA4RSYTZo0',14308,54654,1,1,Non-Aligned,0.0
1106950918027821056,2019-03-16 16:10:39,b'https://t.co/oCPqP4v1fH',12076,41737,1,0,Non-Aligned,0.0
1106949834739720192,2019-03-16 16:06:21,"b'On the recent non-binding vote (420-0) in Congress about releasing the Mueller Report, I told leadership to let all\xe2\x80\xa6 https://t.co/4DtDtAy0PH'",16477,75191,0,1,Non-Aligned,0.0
1106947324293586946,2019-03-16 15:56:22,b'https://t.co/lopau8H33l',11198,43938,1,0,Non-Aligned,0.0
1106945870220677120,2019-03-16 15:50:36,b'https://t.co/B6NgsZuJdy',11303,39624,1,0,Non-Aligned,0.0
1106665436865851394,2019-03-15 21:16:15,"b'Just spoke w/ @GovRicketts. The people of Nebraska &amp; across the Midwest, especially the Farmers &amp; Ranchers, are fee\xe2\x80\xa6 https://t.co/xMDFlGBQ5f'",15777,75499,0,1,Green,0.0
1106657835646156800,2019-03-15 20:46:03,b'https://t.co/tEgQFkcMs1',19986,75115,1,0,Non-Aligned,0.0
1106634712871784448,2019-03-15 19:14:10,"b'....that we stand in solidarity with New Zealand \xe2\x80\x93 and that any assistance the U.S.A. can give, we stand by ready t\xe2\x80\xa6 https://t.co/SLKQsdFs94'",16725,112022,0,1,SNP,0.0
1106634711290531840,2019-03-15 19:14:10,"b'Just spoke with Jacinda Ardern, the Prime Minister of New Zealand, regarding the horrific events that have taken pl\xe2\x80\xa6 https://t.co/BmvAUccmsb'",16526,102936,0,1,LibDem,0.0
1106611696548884480,2019-03-15 17:42:42,b'I\xe2\x80\x99d like to thank all of the Great Republican Senators who bravely voted for Strong Border Security and the WALL. T\xe2\x80\xa6 https://t.co/lNJqHOgSdQ',29396,132414,0,1,DUP,0.9413
1106554754715533313,2019-03-15 13:56:26,b'.....THIS SHOULD NEVER HAPPEN TO A PRESIDENT AGAIN!',29587,146898,0,0,Non-Aligned,0.0
1106554458383806467,2019-03-15 13:55:16,b'....should never have been appointed and there should be no Mueller Report. This was an illegal &amp; conflicted invest\xe2\x80\xa6 https://t.co/DjItj3uY04',26784,110006,0,1,Anti-Labour,-0.3182
1106552621152780289,2019-03-15 13:47:58,"b'So, if there was knowingly &amp; acknowledged to be \xe2\x80\x9czero\xe2\x80\x9d crime when the Special Counsel was appointed, and if the app\xe2\x80\xa6 https://t.co/FqwNKuhMNq'",22605,88697,0,1,Non-Aligned,-0.2023
1106529365549084672,2019-03-15 12:15:33,"b'\xe2\x80\x9cNew evidence that the Obama era team of the FBI, DOJ &amp; CIA were working together to Spy on (and take out) Presiden\xe2\x80\xa6 https://t.co/tzl1qum5Wb'",33240,110141,0,1,Non-Aligned,0.0
1106526246144487424,2019-03-15 12:03:10,b'The \xe2\x80\x98Jexodus\xe2\x80\x99 movement encourages Jewish people to leave the Democrat Party. Total disrespect! Republicans are wait\xe2\x80\xa6 https://t.co/4rl8fwV7OM',21073,80809,0,1,Anti-DUP,-0.4215
1106520743855251456,2019-03-15 11:41:18,b'My warmest sympathy and best wishes goes out to the people of New Zealand after the horrible massacre in the Mosque\xe2\x80\xa6 https://t.co/aS3y2KQGCP',31524,164401,0,1,Conservative,0.8625
1106382310914617344,2019-03-15 02:31:13,b'https://t.co/884dpZi52P',12395,49924,0,1,Non-Aligned,0.0
1106279613431508992,2019-03-14 19:43:08,b'I look forward to VETOING the just passed Democrat inspired Resolution which would OPEN BORDERS while increasing Cr\xe2\x80\xa6 https://t.co/bVCZrpb9LC',41778,174713,0,1,Conservative,0.0
1106272915488686080,2019-03-14 19:16:31,b'VETO!',38820,169976,0,0,Non-Aligned,0.0
1106228159811330048,2019-03-14 16:18:40,b'Congratulations @Toyota! BIG NEWS for U.S. Auto Workers! The USMCA is already fixing the broken NAFTA deal. https://t.co/f9iHprPk5B',17977,72957,0,1,Anti-Labour,-0.4767
1106205023548133376,2019-03-14 14:46:44,"b'A vote for today\xe2\x80\x99s resolution by Republican Senators is a vote for Nancy Pelosi, Crime, and the Open Border Democrats!'",23213,92003,0,0,Non-Aligned,-0.5423
1106196591453577217,2019-03-14 14:13:14,"b'....If, at a later date, Congress wants to update the law, I will support those efforts, but today\xe2\x80\x99s issue is BORDE\xe2\x80\xa6 https://t.co/Wgm5JruZsk'",20040,95295,0,1,Non-Aligned,0.4588
1106196590065303552,2019-03-14 14:13:13,b'Prominent legal scholars agree that our actions to address the National Emergency at the Southern Border and to pro\xe2\x80\xa6 https://t.co/bY7mcEVxjq',23105,104496,0,1,Green,0.128
1106173343475081217,2019-03-14 12:40:51,b'Happy National Ag Day! https://t.co/hNkOh0TqvW',13441,61549,0,1,Non-Aligned,0.0
